readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,Temperature (°C),Humidity (%),df2_time,compressor_on,heater_on,fan_status
2025-09-25 18:43:27,36.46,0.28,218.65,0.44,1.31,218.03,219.36,218.56,377.01,380.1,379.0,378.62,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.16,22.66,0,1,19.5,93.4,2025-09-25 18:43:27,0,0,1
2025-09-25 18:44:12,36.47,0.28,218.76,0.44,1.31,217.96,220.01,218.33,376.95,381.28,378.47,378.89,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.17,22.66,0,1,19.5,93.5,2025-09-25 18:44:12,0,0,1
2025-09-25 18:44:57,36.47,0.28,218.2,0.44,1.31,217.69,219.44,217.47,376.09,380.14,377.51,378.02,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.17,22.66,0,1,19.5,93.6,2025-09-25 18:44:57,0,0,1
2025-09-25 18:45:42,36.47,0.28,218.9,0.44,1.31,219.24,219.55,217.91,377.91,380.48,379.0,379.3,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.17,22.66,0,1,19.6,93.7,2025-09-25 18:45:42,0,0,1
2025-09-25 18:46:27,36.48,0.28,218.67,0.44,1.31,218.5,219.03,218.48,376.99,380.42,378.8,378.75,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.1,44.18,22.66,0,1,19.6,93.8,2025-09-25 18:46:27,0,0,1
2025-09-25 18:47:12,36.48,0.28,217.92,0.44,1.31,216.54,219.41,217.83,374.69,380.32,377.31,377.19,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.1,44.18,22.66,0,1,19.6,93.9,2025-09-25 18:47:12,0,0,1
2025-09-25 18:47:57,36.49,0.28,218.34,0.44,1.31,216.83,219.69,218.52,375.07,381.78,377.65,378.05,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.1,44.18,22.66,0,1,19.6,94.0,2025-09-25 18:47:57,0,0,1
2025-09-25 18:48:42,36.49,0.28,218.24,0.44,1.31,218.24,219.69,216.79,376.64,380.06,377.24,377.95,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.1,44.19,22.66,0,1,19.6,94.0,2025-09-25 18:48:42,0,0,1
2025-09-25 18:49:27,36.49,0.28,218.44,0.44,1.31,216.52,219.15,219.66,375.22,381.76,378.05,378.28,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.19,22.66,0,1,19.6,94.1,2025-09-25 18:49:27,0,0,1
2025-09-25 18:50:12,36.5,0.28,218.51,0.44,1.31,216.85,218.8,219.9,375.26,380.99,379.17,378.45,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.1,44.19,22.66,0,1,19.6,94.2,2025-09-25 18:50:12,0,0,1
2025-09-25 18:50:57,36.5,0.28,218.4,0.44,1.31,216.92,218.62,219.68,375.06,381.35,378.44,378.28,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.2,22.67,0,1,19.7,94.2,2025-09-25 18:50:57,0,0,1
2025-09-25 18:51:42,36.5,0.28,217.79,0.44,1.31,216.64,218.15,218.59,374.38,379.88,377.39,377.19,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.2,22.67,0,1,19.7,94.3,2025-09-25 18:51:42,0,0,1
2025-09-25 18:52:27,36.51,0.28,217.67,0.44,1.31,217.02,218.19,217.81,374.63,379.67,376.72,376.98,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.21,22.67,0,1,19.7,94.4,2025-09-25 18:52:27,0,0,1
2025-09-25 18:53:12,36.51,0.28,218.18,0.44,1.31,217.07,218.92,218.57,375.11,381.02,377.55,377.78,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.21,22.67,0,1,19.7,94.4,2025-09-25 18:53:12,0,0,1
2025-09-25 18:53:57,36.51,0.28,218.67,0.44,1.31,217.2,220.39,218.43,375.88,381.59,378.73,378.73,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.1,44.21,22.67,0,1,19.7,94.5,2025-09-25 18:53:57,0,0,1
2025-09-25 18:54:42,36.52,0.28,219.17,0.44,1.31,218.86,220.18,218.49,377.18,382.18,379.44,379.3,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.1,44.22,22.67,0,1,19.7,94.4,2025-09-25 18:54:42,0,0,1
2025-09-25 18:55:27,36.52,0.28,218.73,0.44,1.31,218.48,219.44,218.29,376.52,381.5,378.5,378.79,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.22,22.67,0,1,19.7,94.5,2025-09-25 18:55:27,0,0,1
2025-09-25 18:56:12,36.52,0.28,218.44,0.44,1.31,218.15,219.24,217.95,376.04,381.4,377.57,378.36,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.1,44.22,22.67,0,1,19.7,94.6,2025-09-25 18:56:12,0,0,1
2025-09-25 18:56:57,36.53,0.28,218.86,0.44,1.31,218.73,219.69,218.16,376.89,381.39,378.88,378.8,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.23,22.67,0,1,19.7,94.6,2025-09-25 18:56:57,0,0,1
2025-09-25 18:57:42,36.53,0.28,218.87,0.44,1.31,218.59,219.86,218.16,376.78,381.83,378.6,378.9,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.23,22.67,0,1,19.8,94.6,2025-09-25 18:57:42,0,0,1
2025-09-25 18:58:27,36.54,3.29,216.84,6.47,19.4,216.62,216.95,216.95,373.03,378.0,375.65,375.2,6.55,6.98,5.87,1.12,1.22,0.94,2.61,0.87,0.89,0.85,4.21,1.42,1.51,1.27,0.78,0.79,0.81,0.74,50.1,44.24,22.68,1,1,19.8,94.7,2025-09-25 18:58:27,1,0,0
2025-09-25 18:59:12,36.58,3.56,217.12,6.81,20.42,216.53,217.46,217.38,373.86,378.15,376.16,376.07,6.89,7.32,6.2,1.21,1.32,1.03,2.63,0.88,0.89,0.86,4.43,1.49,1.59,1.35,0.8,0.81,0.83,0.77,50.0,44.3,22.71,1,1,19.7,93.1,2025-09-25 18:59:12,1,0,0
2025-09-25 18:59:57,36.63,3.52,217.14,6.76,20.27,216.7,217.22,217.51,373.66,378.0,376.61,376.03,6.86,7.27,6.14,1.2,1.3,1.02,2.63,0.88,0.89,0.86,4.4,1.49,1.58,1.34,0.8,0.8,0.83,0.77,50.0,44.35,22.74,1,1,19.6,86.8,2025-09-25 18:59:57,1,0,0
2025-09-25 19:00:42,36.67,3.49,216.97,6.72,20.17,216.18,216.96,217.77,373.34,377.68,376.36,375.57,6.85,7.2,6.12,1.18,1.29,1.02,2.62,0.89,0.88,0.85,4.38,1.48,1.56,1.33,0.8,0.8,0.83,0.77,50.1,44.41,22.78,1,1,19.5,81.1,2025-09-25 19:00:42,1,0,0
2025-09-25 19:02:12,36.76,3.45,218.34,6.67,20.01,217.06,218.72,219.24,374.68,381.59,378.21,378.04,6.67,7.2,6.14,1.15,1.3,1.01,2.66,0.88,0.89,0.89,4.37,1.45,1.57,1.35,0.79,0.79,0.83,0.75,50.1,44.52,22.84,1,1,18.8,73.7,2025-09-25 19:02:12,1,0,0
2025-09-25 19:02:57,36.79,0.29,220.89,0.45,1.34,222.19,222.72,217.76,380.56,384.57,382.46,382.48,0.0,1.34,0.0,0.0,0.29,0.0,0.06,0.0,0.06,0.0,0.3,0.0,0.3,0.0,0.98,1.0,0.98,1.0,50.0,44.56,22.87,0,1,18.2,70.9,2025-09-25 19:02:57,0,0,1
2025-09-25 19:03:42,36.79,0.29,220.61,0.44,1.33,221.94,222.01,217.88,380.08,384.0,382.08,381.75,0.0,1.33,0.0,0.0,0.29,0.0,0.06,0.0,0.06,0.0,0.3,0.0,0.3,0.0,0.98,1.0,0.98,1.0,50.0,44.56,22.87,0,1,18.1,73.4,2025-09-25 19:03:42,0,0,1
2025-09-25 19:04:27,36.8,0.29,219.67,0.44,1.33,221.13,221.49,216.41,379.26,382.53,379.53,380.23,0.0,1.33,0.0,0.0,0.29,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.56,22.87,0,1,18.0,76.9,2025-09-25 19:04:27,0,0,1
2025-09-25 19:05:12,36.8,0.29,218.34,0.44,1.32,219.6,220.29,215.13,376.98,379.99,377.42,377.97,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.57,22.87,0,1,18.0,79.7,2025-09-25 19:05:12,0,0,1
2025-09-25 19:05:57,36.8,0.29,218.2,0.44,1.32,219.55,220.56,214.51,377.14,379.98,376.57,377.78,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.57,22.87,0,1,18.0,81.7,2025-09-25 19:05:57,0,0,1
2025-09-25 19:06:42,36.81,0.29,218.98,0.44,1.32,220.12,221.26,215.57,378.31,381.17,378.25,379.09,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.57,22.87,0,1,18.1,83.5,2025-09-25 19:06:42,0,0,1
2025-09-25 19:07:27,36.81,0.29,219.02,0.44,1.32,220.03,220.89,216.16,377.97,381.79,378.2,379.33,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.58,22.87,0,1,18.1,85.0,2025-09-25 19:07:27,0,0,1
2025-09-25 19:08:12,36.82,0.28,218.68,0.44,1.32,219.3,219.51,217.25,376.28,380.62,379.32,378.75,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.58,22.87,0,1,18.2,86.0,2025-09-25 19:08:12,0,0,1
2025-09-25 19:08:57,36.82,0.28,218.62,0.44,1.31,219.2,219.45,217.21,376.59,380.8,378.49,378.56,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.59,22.87,0,1,18.2,86.9,2025-09-25 19:08:57,0,0,1
2025-09-25 19:09:42,36.82,0.28,218.56,0.44,1.32,219.43,219.63,216.63,376.86,380.16,378.57,378.51,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.59,22.87,0,1,18.3,87.9,2025-09-25 19:09:42,0,0,1
2025-09-25 19:10:27,36.83,0.28,218.61,0.44,1.32,219.63,219.14,217.08,376.49,381.19,378.16,378.71,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.59,22.87,0,1,18.3,88.6,2025-09-25 19:10:27,0,0,1
2025-09-25 19:11:12,36.83,0.28,217.47,0.44,1.31,216.57,218.72,217.13,374.4,379.03,376.54,376.84,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.6,22.87,0,1,18.7,89.3,2025-09-25 19:11:12,0,0,1
2025-09-25 19:11:57,36.83,0.28,217.09,0.44,1.32,216.28,218.28,216.71,373.55,378.17,376.25,375.83,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.6,22.88,0,1,18.8,89.8,2025-09-25 19:11:57,0,0,1
2025-09-25 19:12:42,36.84,0.28,217.46,0.44,1.31,216.67,218.5,217.23,374.05,379.17,376.72,376.74,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.6,22.88,0,1,18.8,90.3,2025-09-25 19:12:42,0,0,1
2025-09-25 19:13:27,36.84,0.28,217.74,0.44,1.31,216.24,219.54,217.46,374.46,379.89,377.03,377.07,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,44.61,22.88,0,1,18.8,90.7,2025-09-25 19:13:27,0,0,1
2025-09-25 19:14:12,36.84,0.28,217.01,0.44,1.31,217.31,214.96,218.76,372.98,377.1,377.52,375.82,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.61,22.88,0,1,18.9,91.1,2025-09-25 19:14:12,0,0,1
2025-09-25 19:14:57,36.85,0.28,216.99,0.44,1.31,217.66,214.05,219.28,373.42,376.61,377.51,375.81,0.0,1.31,0.0,0.0,0.27,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.61,22.88,0,1,18.9,91.4,2025-09-25 19:14:57,0,0,1
2025-09-25 19:15:42,36.85,0.28,216.05,0.44,1.31,216.59,213.48,218.1,371.7,374.95,376.0,374.32,0.0,1.31,0.0,0.0,0.27,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.62,22.88,0,1,18.9,91.7,2025-09-25 19:15:42,0,0,1
2025-09-25 19:16:27,36.85,0.27,215.59,0.44,1.31,216.59,212.56,217.62,370.69,373.92,375.61,373.72,0.0,1.31,0.0,0.0,0.27,0.0,0.05,0.0,0.05,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.62,22.88,0,1,19.0,92.0,2025-09-25 19:16:27,0,0,1
2025-09-25 19:17:12,36.86,0.28,216.21,0.44,1.31,216.45,214.9,217.29,372.94,375.31,375.2,374.44,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.62,22.88,0,1,19.0,92.2,2025-09-25 19:17:12,0,0,1
2025-09-25 19:17:57,36.86,0.28,216.03,0.44,1.31,216.2,214.67,217.24,371.63,375.39,375.51,374.16,0.0,1.31,0.0,0.0,0.27,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.63,22.88,0,1,19.0,92.4,2025-09-25 19:17:57,0,0,1
2025-09-25 19:18:42,36.86,0.28,216.88,0.44,1.31,217.99,214.72,217.93,373.85,376.28,376.79,375.48,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.63,22.88,0,1,19.1,92.7,2025-09-25 19:18:42,0,0,1
2025-09-25 19:19:27,36.87,0.28,216.97,0.44,1.31,217.16,215.31,218.44,373.37,377.26,376.76,375.78,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.64,22.88,0,1,19.1,92.8,2025-09-25 19:19:27,0,0,1
2025-09-25 19:20:12,36.87,0.28,217.28,0.44,1.31,217.41,215.33,219.12,374.04,377.17,377.84,376.29,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.64,22.88,0,1,19.5,93.0,2025-09-25 19:20:12,0,0,1
2025-09-25 19:20:57,36.87,0.28,217.24,0.44,1.31,217.4,215.13,219.19,374.04,377.3,377.45,376.15,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.64,22.88,0,1,19.5,93.2,2025-09-25 19:20:57,0,0,1
2025-09-25 19:21:42,36.88,0.28,217.07,0.44,1.31,217.31,214.53,219.37,373.18,377.13,377.61,376.04,0.0,1.31,0.0,0.0,0.27,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.65,22.88,0,1,19.5,93.4,2025-09-25 19:21:42,0,0,1
2025-09-25 19:22:27,36.88,0.28,218.6,0.44,1.31,219.11,215.53,221.16,375.9,379.15,380.83,378.55,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.65,22.89,0,1,19.6,93.5,2025-09-25 19:22:27,0,0,1
2025-09-25 19:23:12,36.88,0.28,219.34,0.44,1.31,217.58,215.03,225.41,376.13,380.56,383.03,379.89,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.65,22.89,0,1,19.6,93.6,2025-09-25 19:23:12,0,0,1
2025-09-25 19:23:57,36.89,0.28,220.64,0.44,1.31,220.04,215.39,226.51,378.34,382.49,385.68,382.38,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.66,22.89,0,1,19.6,93.8,2025-09-25 19:23:57,0,0,1
2025-09-25 19:24:42,36.89,0.28,220.42,0.44,1.31,219.54,215.05,226.67,377.75,382.04,385.56,381.8,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.66,22.89,0,1,19.6,93.8,2025-09-25 19:24:42,0,0,1
2025-09-25 19:25:27,36.89,0.28,220.39,0.44,1.31,219.45,215.13,226.61,377.42,382.28,385.54,381.74,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.1,44.66,22.89,0,1,19.6,93.9,2025-09-25 19:25:27,0,0,1
2025-09-25 19:26:12,36.9,0.28,220.85,0.44,1.31,219.55,216.41,226.6,377.8,383.97,385.84,382.49,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.1,44.67,22.89,0,1,19.6,94.0,2025-09-25 19:26:12,0,0,1
2025-09-25 19:26:57,36.9,0.28,221.83,0.44,1.31,220.96,217.21,227.33,380.48,384.86,387.35,384.28,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.1,44.67,22.89,0,1,19.7,94.0,2025-09-25 19:26:57,0,0,1
2025-09-25 19:27:42,36.91,0.28,221.16,0.44,1.31,220.4,216.55,226.53,379.63,383.84,385.7,382.92,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.0,44.67,22.89,0,1,19.7,94.2,2025-09-25 19:27:42,0,0,1
2025-09-25 19:28:27,36.91,0.28,220.99,0.44,1.31,220.22,216.17,226.6,378.47,384.34,385.52,382.92,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.1,44.68,22.89,0,1,19.7,94.2,2025-09-25 19:28:27,0,0,1
2025-09-25 19:29:12,36.91,0.28,221.08,0.44,1.31,220.66,215.47,227.12,378.98,384.0,385.78,382.83,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.1,44.68,22.89,0,1,19.7,94.3,2025-09-25 19:29:12,0,0,1
2025-09-25 19:29:57,36.92,0.28,220.66,0.44,1.31,220.18,216.0,225.81,378.78,383.34,384.46,382.3,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.1,44.69,22.89,0,1,19.7,94.2,2025-09-25 19:29:57,0,0,1
2025-09-25 19:30:42,36.92,0.28,220.92,0.44,1.31,220.36,216.3,226.12,379.81,382.91,385.23,382.84,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.1,44.69,22.89,0,1,19.7,94.3,2025-09-25 19:30:42,0,0,1
2025-09-25 19:31:27,36.92,0.28,220.92,0.44,1.31,220.94,214.98,226.86,378.64,383.41,385.91,382.46,0.0,1.31,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.1,44.69,22.89,0,1,19.7,94.4,2025-09-25 19:31:27,0,0,1
2025-09-25 19:32:12,36.93,0.28,220.63,0.44,1.31,220.52,214.47,226.92,378.74,381.82,385.89,382.11,0.0,1.31,0.0,0.0,0.27,0.0,0.06,0.0,0.06,0.0,0.28,0.0,0.28,0.0,0.98,1.0,0.98,1.0,50.1,44.7,22.89,0,1,19.7,94.5,2025-09-25 19:32:12,0,0,1
2025-09-25 19:32:57,36.96,3.51,219.13,6.77,20.31,218.49,214.02,224.89,376.15,379.8,382.69,379.64,7.06,6.91,6.33,1.17,1.22,1.12,2.71,1.01,0.83,0.87,4.45,1.54,1.48,1.42,0.79,0.76,0.83,0.79,50.1,44.74,22.92,1,1,19.7,93.1,2025-09-25 19:32:57,1,0,0
2025-09-25 19:33:42,37.0,3.51,219.08,6.76,20.28,218.93,214.19,224.13,376.07,380.61,381.69,379.4,7.05,6.95,6.28,1.18,1.23,1.11,2.7,1.0,0.84,0.86,4.44,1.54,1.49,1.41,0.79,0.76,0.82,0.79,50.1,44.79,22.95,1,1,19.6,87.0,2025-09-25 19:33:42,1,0,0
2025-09-25 19:34:27,37.04,3.48,220.37,6.73,20.18,218.44,219.49,223.2,378.55,383.72,382.84,381.65,6.88,7.11,6.19,1.16,1.27,1.04,2.75,0.95,0.9,0.9,4.45,1.5,1.56,1.38,0.79,0.78,0.82,0.76,50.1,44.85,22.99,1,1,19.5,81.0,2025-09-25 19:34:27,1,0,0
2025-09-25 19:35:12,37.09,3.46,220.21,6.7,20.09,218.53,218.69,223.43,377.82,383.01,383.45,381.49,6.86,7.05,6.19,1.15,1.26,1.05,2.74,0.95,0.88,0.9,4.42,1.5,1.54,1.38,0.78,0.77,0.82,0.76,50.1,44.9,23.02,1,1,19.0,77.8,2025-09-25 19:35:12,1,0,0
2025-09-25 19:35:57,37.13,3.43,218.78,6.65,19.96,217.12,216.88,222.35,375.75,380.45,380.63,378.93,6.85,6.97,6.13,1.15,1.24,1.04,2.68,0.95,0.86,0.88,4.36,1.49,1.51,1.36,0.79,0.77,0.82,0.77,50.0,44.96,23.06,1,1,18.8,74.2,2025-09-25 19:35:57,1,0,0
2025-09-25 19:36:42,37.17,0.29,219.63,0.45,1.34,219.5,217.06,222.34,378.13,381.2,381.91,380.35,0.0,1.34,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.1,45.0,23.08,0,1,18.2,71.1,2025-09-25 19:36:42,0,0,1
2025-09-25 19:37:27,37.17,0.28,220.68,0.44,1.33,221.12,217.55,223.37,379.82,382.96,383.89,381.29,0.0,1.33,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.1,45.01,23.08,0,1,18.1,73.7,2025-09-25 19:37:27,0,0,1
2025-09-25 19:38:12,37.18,0.29,222.17,0.44,1.32,222.8,218.91,224.82,382.32,385.23,386.9,384.89,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,45.01,23.08,0,1,18.0,77.0,2025-09-25 19:38:12,0,0,1
2025-09-25 19:38:57,37.18,0.28,222.04,0.44,1.32,222.99,218.02,225.13,382.07,384.41,387.31,384.47,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,45.02,23.09,0,1,18.0,79.8,2025-09-25 19:38:57,0,0,1
2025-09-25 19:39:42,37.18,0.28,222.24,0.44,1.32,222.92,218.25,225.57,381.3,385.62,387.91,384.93,0.0,1.32,0.0,0.0,0.28,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,45.02,23.09,0,1,18.0,81.8,2025-09-25 19:39:42,0,0,1
2025-09-25 19:40:27,37.19,0.29,223.19,0.44,1.32,222.68,221.48,225.43,382.79,389.25,387.69,386.45,0.0,1.32,0.0,0.0,0.29,0.0,0.06,0.0,0.06,0.0,0.29,0.0,0.29,0.0,0.98,1.0,0.98,1.0,50.0,45.02,23.09,0,1,18.1,83.4,2025-09-25 19:40:27,0,0,1
