readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,Temperature (°C),Humidity (%),df2_time,compressor_on,heater_on
2025-09-18 18:37:13,104.0,3.68,216.01,6.94,20.81,214.72,219.07,214.23,375.68,375.26,371.48,374.14,7.51,6.93,6.37,,,,2.57,,,,4.51,,,,0.82,0.86,0.79,0.79,50.01,0.0,143.0,,1.0,21.1,81.9,2025-09-18 18:37:13,1,0
2025-09-18 18:37:58,104.0,3.66,216.1,6.92,20.75,216.04,219.12,213.4,376.64,374.44,371.83,374.3,7.53,6.98,6.25,,,,2.59,,,,4.48,,,,0.81,0.87,0.78,0.79,49.97,0.0,143.0,,1.0,20.6,78.2,2025-09-18 18:37:58,1,0
2025-09-18 18:38:43,104.0,0.0,217.57,0.0,0.0,217.79,221.31,213.61,380.28,377.23,374.26,377.16,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,143.0,,0.0,20.5,74.6,2025-09-18 18:38:43,0,0
2025-09-18 18:39:28,104.0,0.0,217.28,0.0,0.0,216.4,221.13,214.32,378.92,377.13,373.02,376.35,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,143.0,,0.0,20.4,75.3,2025-09-18 18:39:28,0,0
2025-09-18 18:40:13,104.0,0.0,217.9,0.0,0.0,215.78,221.77,216.14,378.94,379.25,374.05,377.42,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.01,0.0,143.0,,0.0,20.3,77.2,2025-09-18 18:40:13,0,0
2025-09-18 18:40:58,104.0,0.0,217.31,0.0,0.0,215.52,221.8,214.6,378.74,377.95,372.5,376.4,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,143.0,,0.0,20.3,79.7,2025-09-18 18:40:58,0,0
2025-09-18 18:41:43,104.0,0.0,217.29,0.0,0.0,214.95,222.13,214.79,378.54,378.4,372.17,376.37,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.99,0.0,143.0,,0.0,20.4,82.0,2025-09-18 18:41:43,0,0
2025-09-18 18:42:28,104.0,0.0,217.34,0.0,0.0,216.29,221.23,214.91,379.39,376.97,373.02,376.46,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,143.0,,0.0,20.4,83.0,2025-09-18 18:42:28,0,0
2025-09-18 18:43:13,104.0,0.0,217.42,0.0,0.0,217.05,219.02,216.18,377.65,376.38,374.88,376.48,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.98,0.0,143.0,,0.0,20.4,84.7,2025-09-18 18:43:13,0,0
2025-09-18 18:43:58,104.0,0.0,216.87,0.0,0.0,217.0,221.75,211.87,379.98,375.56,371.42,375.42,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,143.0,,0.0,20.5,86.0,2025-09-18 18:43:58,0,0
2025-09-18 18:44:43,104.0,0.0,218.31,0.0,0.0,220.02,221.19,213.72,382.1,376.66,375.64,378.13,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.99,0.0,143.0,,0.0,20.5,87.3,2025-09-18 18:44:43,0,0
2025-09-18 18:45:28,104.0,0.0,216.71,0.0,0.0,217.83,218.68,213.62,378.03,374.39,373.65,375.36,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,143.0,,0.0,20.6,88.4,2025-09-18 18:45:28,0,0
2025-09-18 18:46:13,104.0,0.0,216.6,0.0,0.0,216.11,219.52,214.18,377.27,375.6,372.64,375.17,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,143.0,,0.0,20.6,89.1,2025-09-18 18:46:13,0,0
2025-09-18 18:46:58,104.0,0.0,216.72,0.0,0.0,216.25,219.83,214.43,377.52,375.82,372.78,375.38,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.99,0.0,143.0,,0.0,21.1,89.9,2025-09-18 18:46:58,0,0
2025-09-18 18:47:43,104.0,0.0,216.72,0.0,0.0,216.46,219.68,214.02,377.71,375.61,372.81,375.68,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,143.0,,0.0,21.1,90.6,2025-09-18 18:47:43,0,0
2025-09-18 18:48:28,104.0,0.0,217.07,0.0,0.0,216.23,219.26,215.72,377.15,376.71,374.08,375.98,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,143.0,,0.0,21.2,91.2,2025-09-18 18:48:28,0,0
2025-09-18 18:49:13,104.0,0.0,216.24,0.0,0.0,215.87,218.52,214.32,376.2,374.86,372.56,374.54,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.91,0.0,143.0,,0.0,21.2,91.6,2025-09-18 18:49:13,0,0
2025-09-18 18:49:58,104.0,0.0,216.4,0.0,0.0,218.17,217.8,213.23,377.56,373.29,373.61,374.82,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.9,0.0,143.0,,0.0,21.2,92.0,2025-09-18 18:49:58,0,0
2025-09-18 18:50:43,104.0,0.0,215.92,0.0,0.0,217.86,217.28,212.4,377.02,372.2,372.73,373.98,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.91,0.0,143.0,,0.0,21.3,92.2,2025-09-18 18:50:43,0,0
2025-09-18 18:51:28,104.0,0.0,216.16,0.0,0.0,218.21,216.9,213.37,373.6,371.99,371.3,372.3,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.9,0.0,143.0,,0.0,21.3,92.5,2025-09-18 18:51:28,0,0
2025-09-18 18:52:13,104.0,3.76,213.59,7.1,21.3,215.23,214.22,211.33,371.91,368.54,369.42,369.94,7.88,7.1,6.31,,,,2.51,,,,4.55,,,,0.82,0.87,0.78,0.82,49.89,0.0,143.0,,1.0,21.3,92.6,2025-09-18 18:52:13,1,0
2025-09-18 18:52:58,104.0,3.78,213.36,7.11,21.39,214.59,213.55,211.94,370.78,368.49,369.39,369.55,7.97,7.14,6.29,,,,2.5,,,,4.55,,,,0.83,0.87,0.79,0.82,49.88,0.0,143.0,,1.0,21.3,91.0,2025-09-18 18:52:58,1,0
2025-09-18 18:53:43,104.0,3.76,213.47,7.09,21.32,214.38,214.83,211.19,371.71,368.95,368.56,369.74,7.86,7.17,6.3,,,,2.51,,,,4.54,,,,0.82,0.87,0.79,0.81,49.88,0.0,143.0,,1.0,21.2,87.4,2025-09-18 18:53:43,1,0
2025-09-18 18:54:28,104.0,3.75,213.42,7.05,21.15,215.21,215.08,209.96,372.64,368.1,368.22,369.65,7.86,7.13,6.16,,,,2.51,,,,4.53,,,,0.83,0.88,0.78,0.82,49.88,0.0,143.0,,1.0,21.1,83.6,2025-09-18 18:54:28,1,0
2025-09-18 18:55:13,104.0,3.74,213.56,7.06,21.19,214.88,215.5,210.13,372.87,368.65,368.19,369.9,7.87,7.12,6.21,,,,2.5,,,,4.52,,,,0.82,0.88,0.79,0.81,49.89,0.0,143.0,,1.0,20.6,79.8,2025-09-18 18:55:13,1,0
2025-09-18 18:55:58,105.0,0.0,214.79,0.0,0.0,216.57,217.34,210.45,375.78,370.49,369.8,371.93,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.92,0.0,143.0,,0.0,20.5,76.9,2025-09-18 18:55:58,0,0
2025-09-18 18:56:43,105.0,0.0,214.81,0.0,0.0,217.1,216.78,210.56,375.75,370.1,370.38,371.74,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.9,0.0,143.0,,0.0,20.5,77.6,2025-09-18 18:56:43,0,0
2025-09-18 18:57:28,105.0,0.0,215.75,0.0,0.0,219.11,217.57,210.56,378.18,370.79,372.13,373.7,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.9,0.0,143.0,,0.0,20.4,79.9,2025-09-18 18:57:28,0,0
2025-09-18 18:58:13,105.0,0.0,216.1,0.0,0.0,219.81,217.57,210.93,378.78,371.11,373.06,374.32,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.9,0.0,143.0,,0.0,20.4,82.1,2025-09-18 18:58:13,0,0
2025-09-18 18:58:58,105.0,0.0,215.67,0.0,0.0,219.64,217.13,210.23,378.26,370.12,372.31,373.56,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.89,0.0,143.0,,0.0,20.4,83.9,2025-09-18 18:58:58,0,0
2025-09-18 18:59:43,105.0,0.0,215.79,0.0,0.0,218.01,217.23,211.22,376.66,372.24,372.41,373.77,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.89,0.0,143.0,,0.0,20.5,85.4,2025-09-18 18:59:43,0,0
2025-09-18 19:00:28,105.0,0.0,215.56,0.0,0.0,217.81,217.86,211.0,377.3,371.68,371.5,373.45,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.9,0.0,143.0,,0.0,20.5,86.9,2025-09-18 19:00:28,0,0
2025-09-18 19:01:13,105.0,0.0,216.41,0.0,0.0,220.05,216.85,212.34,378.37,371.7,374.86,375.09,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,143.0,,0.0,20.6,87.9,2025-09-18 19:01:13,0,0
2025-09-18 19:01:58,105.0,0.0,216.37,0.0,0.0,219.97,216.69,212.46,378.16,371.66,374.51,374.78,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.96,0.0,143.0,,0.0,20.6,88.7,2025-09-18 19:01:58,0,0
2025-09-18 19:02:43,105.0,0.0,217.34,0.0,0.0,220.57,217.79,213.65,379.63,373.64,376.06,376.45,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,143.0,,0.0,21.0,89.4,2025-09-18 19:02:43,0,0
2025-09-18 19:03:28,105.0,0.0,217.57,0.0,0.0,223.03,217.7,211.99,381.69,372.13,376.78,376.87,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.99,0.0,143.0,,0.0,21.1,90.0,2025-09-18 19:03:28,0,0
2025-09-18 19:04:13,105.0,0.0,217.57,0.0,0.0,222.85,217.64,211.88,381.61,372.17,376.81,376.86,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.95,0.0,143.0,,0.0,21.1,90.6,2025-09-18 19:04:13,0,0
2025-09-18 19:04:58,105.0,0.0,217.55,0.0,0.0,223.14,217.7,211.82,381.79,372.14,376.61,376.83,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.91,0.0,143.0,,0.0,21.2,91.0,2025-09-18 19:04:58,0,0
2025-09-18 19:05:43,105.0,0.0,217.32,0.0,0.0,222.83,217.63,211.5,381.46,371.92,376.49,376.63,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,143.0,,0.0,21.2,91.5,2025-09-18 19:05:43,0,0
2025-09-18 19:06:28,105.0,0.0,217.01,0.0,0.0,220.96,218.0,212.07,380.15,372.46,375.04,375.89,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.92,0.0,143.0,,0.0,21.2,91.8,2025-09-18 19:06:28,0,0
2025-09-18 19:07:13,105.0,0.0,217.35,0.0,0.0,221.45,218.12,212.47,380.68,372.91,375.81,376.47,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.94,0.0,143.0,,0.0,21.3,92.1,2025-09-18 19:07:13,0,0
2025-09-18 19:07:58,105.0,0.0,216.74,0.0,0.0,221.84,217.47,210.91,380.46,371.0,374.81,375.42,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.91,0.0,143.0,,0.0,21.3,92.4,2025-09-18 19:07:58,0,0
2025-09-18 19:08:43,105.0,0.0,216.56,0.0,0.0,221.89,216.63,211.24,379.71,370.56,375.07,375.11,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.92,0.0,143.0,,0.0,21.3,92.6,2025-09-18 19:08:43,0,0
2025-09-18 19:09:28,105.0,0.0,216.4,0.0,0.0,222.09,216.26,210.85,379.58,369.8,374.95,374.78,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.92,0.0,143.0,,0.0,21.4,92.8,2025-09-18 19:09:28,0,0
2025-09-18 19:10:13,105.0,0.0,217.33,0.0,0.0,223.52,216.7,211.77,381.26,371.07,377.02,376.51,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.92,0.0,143.0,,0.0,21.4,93.1,2025-09-18 19:10:13,0,0
2025-09-18 19:10:58,105.0,0.0,217.96,0.0,0.0,223.12,217.54,213.21,381.63,373.05,377.91,377.53,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.92,0.0,143.0,,0.0,21.4,93.3,2025-09-18 19:10:58,0,0
2025-09-18 19:11:43,105.0,0.0,217.77,0.0,0.0,222.33,216.78,214.19,380.29,373.23,378.06,377.19,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.89,0.0,143.0,,0.0,21.9,93.5,2025-09-18 19:11:43,0,0
2025-09-18 19:12:28,105.0,0.0,217.7,0.0,0.0,221.17,216.47,215.47,379.01,374.07,378.15,377.08,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.89,0.0,143.0,,0.0,21.9,93.7,2025-09-18 19:12:28,0,0
2025-09-18 19:13:13,105.0,0.0,218.47,0.0,0.0,219.57,218.41,217.96,378.84,377.62,378.74,378.4,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.93,0.0,143.0,,0.0,21.9,93.8,2025-09-18 19:13:13,0,0
2025-09-18 19:13:58,105.0,3.71,217.27,6.99,20.96,217.73,217.46,216.61,376.89,376.02,376.22,376.37,7.71,6.86,6.4,,,,2.63,,,,4.55,,,,0.81,0.85,0.78,0.8,49.95,0.0,143.0,,1.0,21.9,93.8,2025-09-18 19:13:58,1,0
2025-09-18 19:14:43,105.0,3.68,217.11,6.94,20.82,217.07,217.74,216.51,376.56,376.07,375.53,376.02,7.62,6.81,6.39,,,,2.62,,,,4.54,,,,0.81,0.85,0.79,0.8,49.92,0.0,143.0,,1.0,21.9,92.3,2025-09-18 19:14:43,1,0
2025-09-18 19:15:28,105.0,3.65,217.27,6.91,20.74,216.75,218.91,216.15,377.29,376.78,374.9,376.48,7.55,6.84,6.35,,,,2.65,,,,4.5,,,,0.81,0.85,0.79,0.79,49.91,0.0,143.0,,1.0,21.4,89.0,2025-09-18 19:15:28,1,0
2025-09-18 19:16:13,105.0,3.65,217.26,6.91,20.75,216.35,218.74,216.7,376.8,377.1,375.03,376.31,7.48,6.84,6.42,,,,2.63,,,,4.5,,,,0.81,0.85,0.79,0.79,49.91,0.0,143.0,,1.0,21.3,85.3,2025-09-18 19:16:13,1,0
2025-09-18 19:16:58,105.0,3.65,215.74,6.91,20.74,214.78,218.0,214.44,374.8,374.51,371.72,373.68,7.49,6.89,6.37,,,,2.57,,,,4.49,,,,0.82,0.86,0.79,0.79,49.91,0.0,143.0,,1.0,21.2,81.5,2025-09-18 19:16:58,1,0
2025-09-18 19:17:43,105.0,3.64,215.98,6.91,20.73,215.15,219.58,213.13,376.57,374.75,370.98,374.1,7.49,6.94,6.31,,,,2.59,,,,4.46,,,,0.81,0.86,0.78,0.78,49.91,0.0,143.0,,1.0,21.1,77.8,2025-09-18 19:17:43,1,0
2025-09-18 19:18:28,105.0,0.0,217.25,0.0,0.0,217.31,221.04,213.48,379.55,376.28,373.05,376.29,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.94,0.0,143.0,,0.0,20.6,75.2,2025-09-18 19:18:28,0,0
2025-09-18 19:19:13,105.0,0.0,217.29,0.0,0.0,216.64,220.95,214.27,378.97,377.17,373.47,376.55,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.94,0.0,143.0,,0.0,20.5,77.0,2025-09-18 19:19:13,0,0
2025-09-18 19:19:58,105.0,0.0,217.48,0.0,0.0,215.9,222.08,214.47,379.31,378.08,372.71,376.7,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.94,0.0,143.0,,0.0,20.5,79.4,2025-09-18 19:19:58,0,0
2025-09-18 19:20:43,105.0,0.0,217.64,0.0,0.0,215.79,222.48,214.64,379.57,378.58,372.76,376.97,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.97,0.0,143.0,,0.0,20.5,81.4,2025-09-18 19:20:43,0,0
2025-09-18 19:21:28,105.0,0.0,217.76,0.0,0.0,216.01,222.6,214.68,379.86,378.72,372.99,377.19,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,143.0,,0.0,20.5,83.1,2025-09-18 19:21:28,0,0
2025-09-18 19:22:13,105.0,0.0,218.35,0.0,0.0,218.71,222.61,214.45,381.59,378.78,374.27,378.21,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,143.0,,0.0,20.5,84.5,2025-09-18 19:22:13,0,0
2025-09-18 19:22:58,105.0,0.0,219.0,0.0,0.0,217.91,222.85,216.25,381.92,380.15,375.81,379.29,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.01,0.0,143.0,,0.0,20.5,85.7,2025-09-18 19:22:58,0,0
2025-09-18 19:23:43,105.0,0.0,218.59,0.0,0.0,217.89,222.51,215.38,381.4,379.24,375.4,378.7,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.01,0.0,143.0,,0.0,20.6,86.5,2025-09-18 19:23:43,0,0
2025-09-18 19:24:28,105.0,0.0,219.02,0.0,0.0,218.47,222.94,215.64,382.28,379.84,375.95,379.36,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.02,0.0,143.0,,0.0,20.6,87.4,2025-09-18 19:24:28,0,0
2025-09-18 19:25:13,105.0,0.0,219.2,0.0,0.0,218.28,222.61,216.72,381.83,380.48,376.72,379.68,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.03,0.0,143.0,,0.0,20.6,88.2,2025-09-18 19:25:13,0,0
2025-09-18 19:25:58,105.0,0.0,219.32,0.0,0.0,219.54,221.8,216.61,382.21,379.68,377.72,379.87,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.02,0.0,143.0,,0.0,21.1,88.9,2025-09-18 19:25:58,0,0
2025-09-18 19:26:43,105.0,0.0,219.34,0.0,0.0,219.0,222.1,217.07,381.88,380.34,377.52,379.91,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.02,0.0,143.0,,0.0,21.1,89.3,2025-09-18 19:26:43,0,0
2025-09-18 19:27:28,105.0,0.0,219.48,0.0,0.0,219.4,221.72,216.88,381.72,380.44,378.32,380.16,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.03,0.0,143.0,,0.0,21.1,89.6,2025-09-18 19:27:28,0,0
2025-09-18 19:28:13,105.0,0.0,219.24,0.0,0.0,219.05,221.71,216.95,381.71,379.9,377.54,379.72,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.05,0.0,143.0,,0.0,21.2,90.1,2025-09-18 19:28:13,0,0
2025-09-18 19:28:58,105.0,0.0,219.0,0.0,0.0,219.31,221.82,215.88,382.03,379.07,376.89,379.33,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.05,0.0,143.0,,0.0,21.2,90.5,2025-09-18 19:28:58,0,0
2025-09-18 19:29:43,105.0,0.0,219.56,0.0,0.0,221.15,221.51,216.03,383.35,378.93,378.62,380.3,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.04,0.0,143.0,,0.0,21.2,90.5,2025-09-18 19:29:43,0,0
2025-09-18 19:30:28,105.0,0.0,218.74,0.0,0.0,217.89,221.88,216.44,380.86,379.61,376.14,378.87,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.03,0.0,143.0,,0.0,21.2,90.7,2025-09-18 19:30:28,0,0
2025-09-18 19:31:13,105.0,0.0,218.78,0.0,0.0,218.88,222.35,214.95,382.27,378.73,375.86,378.95,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.03,0.0,143.0,,0.0,21.3,91.3,2025-09-18 19:31:13,0,0
2025-09-18 19:31:58,105.0,0.0,218.81,0.0,0.0,218.94,223.66,213.88,383.28,378.93,374.82,379.01,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.02,0.0,143.0,,0.0,21.3,91.6,2025-09-18 19:31:58,0,0
2025-09-18 19:32:43,105.0,0.0,218.77,0.0,0.0,219.16,223.62,213.54,383.47,378.2,374.27,378.76,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,143.0,,0.0,21.3,91.8,2025-09-18 19:32:43,0,0
2025-09-18 19:33:28,105.0,3.65,217.45,6.92,20.76,217.18,222.41,212.75,380.71,376.89,372.34,376.26,7.41,7.1,6.25,,,,2.62,,,,4.52,,,,0.8,0.87,0.78,0.76,50.04,0.0,143.0,,1.0,21.4,92.1,2025-09-18 19:33:28,1,0
2025-09-18 19:34:13,105.0,3.62,217.5,6.87,20.71,217.42,222.46,212.63,380.96,376.83,372.44,376.74,7.4,7.06,6.25,,,,2.63,,,,4.49,,,,0.8,0.87,0.78,0.77,50.02,0.0,143.0,,1.0,21.3,90.8,2025-09-18 19:34:13,1,0
2025-09-18 19:34:58,105.0,3.6,217.85,6.85,20.55,217.25,222.43,213.88,380.78,377.88,373.37,377.35,7.4,7.0,6.15,,,,2.64,,,,4.47,,,,0.8,0.86,0.77,0.77,50.01,0.0,143.0,,1.0,21.3,87.3,2025-09-18 19:34:58,1,0
2025-09-18 19:35:43,105.0,3.58,217.66,6.84,20.53,217.49,221.21,214.19,380.02,377.11,373.91,377.01,7.44,6.96,6.13,,,,2.64,,,,4.46,,,,0.8,0.86,0.77,0.77,50.02,0.0,144.0,,1.0,21.2,82.9,2025-09-18 19:35:43,1,0
2025-09-18 19:36:28,105.0,3.57,217.87,6.83,20.49,216.78,220.92,215.92,379.06,378.32,374.24,377.04,7.29,6.84,6.35,,,,2.62,,,,4.45,,,,0.8,0.85,0.78,0.76,50.01,0.0,144.0,,1.0,21.1,78.9,2025-09-18 19:36:28,1,0
2025-09-18 19:37:13,105.0,0.0,219.36,0.0,0.0,217.96,221.76,218.37,380.81,381.17,377.87,379.95,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.02,0.0,144.0,,0.0,20.5,75.4,2025-09-18 19:37:13,0,0
2025-09-18 19:37:58,105.0,0.0,219.56,0.0,0.0,218.19,220.06,220.44,379.54,381.48,379.87,380.3,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.03,0.0,144.0,,0.0,20.4,75.5,2025-09-18 19:37:58,0,0
2025-09-18 19:38:43,105.0,0.0,219.05,0.0,0.0,216.64,219.49,221.01,377.7,381.49,379.02,379.4,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.03,0.0,144.0,,0.0,20.4,77.7,2025-09-18 19:38:43,0,0
2025-09-18 19:39:28,105.0,0.0,217.52,0.0,0.0,213.55,218.83,220.17,374.46,380.19,375.63,376.76,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.05,0.0,144.0,,0.0,20.4,80.1,2025-09-18 19:39:28,0,0
2025-09-18 19:40:13,105.0,0.0,217.6,0.0,0.0,213.89,220.16,218.73,375.92,380.09,374.68,376.9,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.03,0.0,144.0,,0.0,20.4,81.9,2025-09-18 19:40:13,0,0
2025-09-18 19:40:58,105.0,0.0,217.35,0.0,0.0,213.15,220.26,218.88,375.26,380.2,373.97,376.48,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.03,0.0,144.0,,0.0,20.4,83.4,2025-09-18 19:40:58,0,0
2025-09-18 19:41:43,105.0,0.0,216.95,0.0,0.0,213.25,220.54,217.07,375.69,378.99,372.67,375.83,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.02,0.0,144.0,,0.0,20.4,84.4,2025-09-18 19:41:43,0,0
2025-09-18 19:42:28,105.0,0.0,217.25,0.0,0.0,213.07,221.71,216.97,376.56,379.92,372.43,376.3,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.01,0.0,144.0,,0.0,20.5,85.3,2025-09-18 19:42:28,0,0
2025-09-18 19:43:13,105.0,0.0,217.7,0.0,0.0,213.05,221.42,218.62,376.29,381.09,373.85,377.07,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,144.0,,0.0,20.5,86.5,2025-09-18 19:43:13,0,0
2025-09-18 19:43:58,105.0,0.0,217.6,0.0,0.0,213.32,221.73,217.74,376.79,380.6,373.32,376.9,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.03,0.0,144.0,,0.0,20.5,87.4,2025-09-18 19:43:58,0,0
2025-09-18 19:44:43,105.0,0.0,219.05,0.0,0.0,216.42,221.9,218.41,379.96,381.47,376.78,379.4,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.01,0.0,144.0,,0.0,20.6,88.4,2025-09-18 19:44:43,0,0
2025-09-18 19:45:28,105.0,0.0,218.84,0.0,0.0,216.39,221.92,218.2,379.6,381.25,376.42,378.95,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.03,0.0,144.0,,0.0,20.6,88.5,2025-09-18 19:45:28,0,0
2025-09-18 19:46:13,105.0,0.0,218.68,0.0,0.0,216.47,222.03,217.53,379.76,380.68,375.86,378.76,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,144.0,,0.0,21.1,88.9,2025-09-18 19:46:13,0,0
2025-09-18 19:46:58,105.0,0.0,219.24,0.0,0.0,216.71,221.49,219.53,379.5,381.94,377.8,379.74,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,144.0,,0.0,21.1,89.5,2025-09-18 19:46:58,0,0
2025-09-18 19:47:43,105.0,0.0,218.82,0.0,0.0,213.96,222.29,220.1,377.91,383.12,376.01,379.01,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,144.0,,0.0,21.1,90.1,2025-09-18 19:47:43,0,0
2025-09-18 19:48:28,105.0,0.0,219.28,0.0,0.0,214.37,223.67,219.99,379.31,384.03,376.13,379.82,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.01,0.0,144.0,,0.0,21.2,90.7,2025-09-18 19:48:28,0,0
2025-09-18 19:49:13,105.0,0.0,218.87,0.0,0.0,213.19,223.47,219.96,378.19,383.94,375.17,379.18,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,144.0,,0.0,21.2,91.5,2025-09-18 19:49:13,0,0
2025-09-18 19:49:58,105.0,0.0,218.96,0.0,0.0,213.77,223.79,219.33,378.97,383.76,375.09,379.71,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,50.0,0.0,144.0,,0.0,21.3,91.9,2025-09-18 19:49:58,0,0
