readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,Temperature (°C),Humidity (%),Door Status,df2_time,compressor_on,heater_on,door_status
2025-09-18 07:58:13,127,0.07,242.87,0.09,0.28,240.13,236.22,251.91,412.85,422.86,426.42,420.71,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.02,0,159,,1,3.4,72.6,0,2025-09-18 07:58:13,0,1,0
2025-09-18 07:58:58,127,0.07,242.61,0.09,0.28,240.48,236.08,251.26,412.72,422.12,425.67,420.13,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.02,0,159,,1,3.4,76.2,0,2025-09-18 07:58:58,0,1,0
2025-09-18 07:59:43,127,0.07,241.96,0.09,0.28,240.7,236.79,248.4,413.52,420.23,423.59,419.31,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.02,0,159,,1,3.4,77.9,0,2025-09-18 07:59:43,0,1,0
2025-09-18 08:00:28,127,0.07,241.66,0.09,0.28,241.12,237.37,246.5,414.39,419.07,422.3,418.59,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.02,0,159,,1,3.5,79.4,0,2025-09-18 08:00:28,0,1,0
2025-09-18 08:01:13,127,0.07,241.31,0.09,0.28,239.86,237.68,246.38,413.56,419.23,421.11,417.97,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.01,0,159,,1,3.9,80.7,0,2025-09-18 08:01:13,0,1,0
2025-09-18 08:01:58,127,0.07,241.52,0.09,0.28,240.57,237.25,246.73,413.74,419.59,422.16,418.5,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,159,,1,3.9,82.2,0,2025-09-18 08:01:58,0,1,0
2025-09-18 08:02:43,127,0.07,241.33,0.09,0.28,240.54,237.0,246.58,413.44,418.82,421.75,418.0,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.94,0,159,,1,4.0,83.5,0,2025-09-18 08:02:43,0,1,0
2025-09-18 08:03:28,127,0.07,240.76,0.09,0.28,239.81,237.57,244.43,413.1,418.06,419.91,417.02,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.93,0,159,,1,4.0,84.8,0,2025-09-18 08:03:28,0,1,0
2025-09-18 08:04:13,127,0.07,240.59,0.09,0.28,239.91,237.83,244.03,413.74,417.31,419.11,416.72,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.94,0,159,,1,4.1,85.9,0,2025-09-18 08:04:13,0,1,0
2025-09-18 08:04:58,127,0.07,240.49,0.09,0.28,239.59,237.61,244.55,413.04,417.4,419.21,416.55,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.94,0,159,,1,4.1,87.1,0,2025-09-18 08:04:58,0,1,0
2025-09-18 08:05:43,127,0.07,240.78,0.09,0.28,239.66,237.89,244.78,413.57,418.02,419.55,417.05,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.95,0,159,,1,4.2,88.1,0,2025-09-18 08:05:43,0,1,0
2025-09-18 08:06:28,127,0.07,240.54,0.09,0.28,240.74,237.95,242.66,414.79,416.23,418.87,416.63,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.95,0,159,,1,4.2,88.8,0,2025-09-18 08:06:28,0,1,0
2025-09-18 08:07:13,127,0.07,240.11,0.09,0.28,241.69,238.08,240.6,415.47,414.55,417.65,415.89,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,159,,1,4.2,89.5,0,2025-09-18 08:07:13,0,1,0
2025-09-18 08:07:58,127,0.07,239.86,0.09,0.28,241.68,237.92,239.98,415.45,413.72,416.72,415.3,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.97,0,159,,1,4.7,89.9,0,2025-09-18 08:07:58,0,1,0
2025-09-18 08:08:43,127,0.07,238.05,0.09,0.28,240.53,237.17,236.45,413.7,410.17,413.08,412.32,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.99,0,159,,1,4.7,90.3,0,2025-09-18 08:08:43,0,1,0
2025-09-18 08:09:28,127,0.07,238.2,0.09,0.28,239.07,236.08,239.45,411.49,411.82,414.41,412.58,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.0,0,159,,1,4.8,90.6,0,2025-09-18 08:09:28,0,1,0
2025-09-18 08:10:13,127,3.34,237.12,6.08,18.24,234.48,236.45,240.44,408.23,412.57,410.98,410.59,8.07,4.56,5.61,,,,2.62,,,,4.14,,,,0.78,0.82,0.76,0.76,49.98,0,159,,1,4.8,90.9,0,2025-09-18 08:10:13,1,0,0
2025-09-18 08:10:58,127,3.22,236.82,5.77,17.3,234.73,235.63,240.1,407.34,412.0,411.24,410.14,6.88,4.59,5.83,,,,2.49,,,,4.09,,,,0.78,0.81,0.77,0.77,49.96,0,160,,1,4.8,90.7,0,2025-09-18 08:10:58,1,0,0
2025-09-18 08:11:43,127,3.23,236.77,5.77,17.31,234.92,236.0,239.4,407.83,411.71,410.78,410.11,6.87,4.65,5.79,,,,2.5,,,,4.08,,,,0.78,0.81,0.77,0.77,49.97,0,160,,1,4.8,88.4,0,2025-09-18 08:11:43,1,0,0
2025-09-18 08:12:28,127,3.23,238.64,5.77,17.31,237.12,236.71,242.1,410.35,414.67,415.02,413.35,6.84,4.52,5.95,,,,2.58,,,,4.12,,,,0.78,0.79,0.77,0.77,49.97,0,160,,1,4.7,84.4,0,2025-09-18 08:12:28,1,0,0
2025-09-18 08:13:13,127,3.23,238.5,5.78,17.33,236.97,236.72,241.8,410.23,414.42,414.63,413.09,6.88,4.58,5.87,,,,2.59,,,,4.14,,,,0.78,0.8,0.77,0.77,49.98,0,160,,1,4.7,80.9,0,2025-09-18 08:13:13,1,0,0
2025-09-18 08:13:58,127,3.23,238.05,5.74,17.21,236.48,236.26,241.45,409.15,413.9,413.92,412.32,6.8,4.58,5.84,,,,2.57,,,,4.13,,,,0.78,0.8,0.78,0.77,49.99,0,160,,1,4.2,76.6,0,2025-09-18 08:13:58,1,0,0
2025-09-18 08:14:43,127,3.23,237.09,5.74,17.31,236.59,236.43,238.25,409.65,411.09,411.22,410.65,6.91,4.67,5.74,,,,2.53,,,,4.11,,,,0.78,0.81,0.77,0.77,49.99,0,160,,1,4.2,72.0,0,2025-09-18 08:14:43,1,0,0
2025-09-18 08:15:28,127,3.22,236.57,5.73,17.18,237.04,234.56,237.84,408.65,409.11,411.49,409.75,6.84,4.56,5.78,,,,2.47,,,,4.1,,,,0.78,0.81,0.77,0.78,49.95,0,160,,1,4.0,68.1,0,2025-09-18 08:15:28,1,0,0
2025-09-18 08:16:13,127,0.07,238.75,0.09,0.28,239.49,236.91,239.85,412.58,412.79,415.24,413.55,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,160,,1,3.9,66.0,0,2025-09-18 08:16:13,0,1,0
2025-09-18 08:16:58,127,0.07,238.59,0.09,0.28,239.04,236.93,239.81,412.2,412.87,414.7,413.18,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.95,0,160,,1,3.9,67.5,0,2025-09-18 08:16:58,0,1,0
2025-09-18 08:17:43,127,0.07,238.41,0.09,0.28,239.09,236.83,239.3,412.16,412.34,414.3,412.93,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.94,0,160,,1,3.5,70.0,0,2025-09-18 08:17:43,0,1,0
2025-09-18 08:18:28,127,0.07,238.14,0.09,0.28,238.95,236.4,238.96,411.75,411.72,413.97,412.48,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.91,0,160,,1,3.5,72.2,0,2025-09-18 08:18:28,0,1,0
2025-09-18 08:19:13,127,0.07,238.2,0.09,0.28,238.74,236.33,239.49,411.38,412.28,414.08,412.58,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.91,0,160,,1,3.5,74.0,0,2025-09-18 08:19:13,0,1,0
2025-09-18 08:19:58,127,0.07,238.14,0.09,0.28,238.17,236.32,239.93,410.92,412.45,413.89,412.32,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.93,0,160,,1,3.9,75.8,0,2025-09-18 08:19:58,0,1,0
2025-09-18 08:20:43,127,0.07,237.94,0.09,0.28,238.26,235.92,239.61,410.68,411.83,413.87,412.13,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.95,0,160,,1,3.9,77.8,0,2025-09-18 08:20:43,0,1,0
2025-09-18 08:21:28,127,0.06,239.01,0.09,0.27,238.36,235.27,243.41,410.18,414.57,416.75,413.71,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,160,,1,3.9,79.2,0,2025-09-18 08:21:28,0,1,0
2025-09-18 08:22:13,127,0.07,238.51,0.09,0.27,238.57,235.66,241.29,410.7,413.06,415.57,413.11,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,160,,1,3.9,80.5,0,2025-09-18 08:22:13,0,1,0
2025-09-18 08:22:58,127,0.07,238.33,0.09,0.27,238.97,235.19,240.83,410.64,412.26,415.52,412.8,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,160,,1,4.0,81.7,0,2025-09-18 08:22:58,0,1,0
2025-09-18 08:23:43,127,0.07,237.89,0.09,0.28,239.06,235.46,239.14,410.95,411.02,414.13,412.03,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.0,0,160,,1,4.0,83.1,0,2025-09-18 08:23:43,0,1,0
2025-09-18 08:24:28,127,0.07,237.27,0.09,0.28,239.87,236.61,235.32,412.65,408.7,411.53,410.96,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.0,0,160,,1,4.0,84.3,0,2025-09-18 08:24:28,0,1,0
2025-09-18 08:25:13,127,0.07,237.19,0.09,0.28,238.73,236.41,236.14,411.74,409.24,411.5,410.83,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.0,0,160,,1,4.1,85.4,0,2025-09-18 08:25:13,0,1,0
2025-09-18 08:25:58,127,0.07,237.53,0.09,0.27,238.18,236.28,238.13,411.03,410.86,412.85,411.58,0.0,0.27,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.0,0,160,,1,4.1,86.3,0,2025-09-18 08:25:58,0,1,0
2025-09-18 08:26:43,127,0.06,237.33,0.09,0.27,238.77,235.59,237.64,410.81,409.83,412.42,410.91,0.0,0.27,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.0,0,160,,1,4.2,87.1,0,2025-09-18 08:26:43,0,1,0
2025-09-18 08:27:28,127,0.06,237.26,0.09,0.27,238.31,235.15,238.33,410.03,410.05,412.78,410.95,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,160,,1,4.2,87.8,0,2025-09-18 08:27:28,0,1,0
2025-09-18 08:28:13,127,0.06,235.16,0.09,0.27,236.57,233.23,235.68,406.86,406.09,408.98,407.31,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,160,,1,4.2,88.4,0,2025-09-18 08:28:13,0,1,0
2025-09-18 08:28:58,127,0.06,234.57,0.09,0.27,236.03,233.16,234.98,406.5,404.8,407.59,406.29,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,160,,1,4.7,88.9,0,2025-09-18 08:28:58,0,1,0
2025-09-18 08:29:43,127,0.06,234.83,0.09,0.27,235.62,233.34,235.41,406.17,405.95,408.08,406.73,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,160,,1,4.7,89.1,0,2025-09-18 08:29:43,0,1,0
2025-09-18 08:30:28,127,0.06,234.7,0.09,0.27,235.52,233.93,234.66,406.56,405.81,407.19,406.46,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.97,0,160,,1,4.7,89.5,0,2025-09-18 08:30:28,0,1,0
2025-09-18 08:31:13,127,0.06,234.75,0.09,0.27,235.58,234.23,233.94,407.3,405.44,407.06,406.6,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,160,,1,4.8,89.8,0,2025-09-18 08:31:13,0,1,0
2025-09-18 08:31:58,127,0.06,236.52,0.09,0.27,238.8,235.03,235.74,410.35,408.29,411.23,409.86,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,160,,1,4.8,90.0,0,2025-09-18 08:31:58,0,1,0
2025-09-18 08:32:43,127,3.2,235.35,5.75,17.25,235.79,233.81,236.56,406.6,407.35,408.98,407.65,6.89,4.59,5.77,,,,2.47,,,,4.06,,,,0.79,0.82,0.78,0.78,49.94,0,160,,1,4.8,90.2,0,2025-09-18 08:32:43,1,0,0
2025-09-18 08:33:28,127,3.26,235.56,5.81,17.42,235.66,233.58,237.45,406.13,408.03,409.62,407.93,6.88,4.68,5.85,,,,2.48,,,,4.08,,,,0.79,0.81,0.78,0.78,49.94,0,160,,1,4.9,89.7,0,2025-09-18 08:33:28,1,0,0
2025-09-18 08:34:13,127,3.27,235.63,5.81,17.44,235.23,233.69,237.96,406.1,408.47,409.8,407.93,6.92,4.72,5.8,,,,2.48,,,,4.1,,,,0.8,0.82,0.79,0.78,49.95,0,160,,1,4.8,86.8,0,2025-09-18 08:34:13,1,0,0
2025-09-18 08:34:58,127,3.26,234.74,5.77,17.41,234.71,232.59,236.91,404.7,406.6,408.44,406.58,6.86,4.59,5.96,,,,2.46,,,,4.09,,,,0.8,0.81,0.8,0.78,49.92,0,160,,1,4.8,82.5,0,2025-09-18 08:34:58,1,0,0
2025-09-18 08:35:43,127,3.24,234.81,5.75,17.26,234.41,232.59,237.5,404.37,407.12,408.62,406.7,6.85,4.64,5.77,,,,2.47,,,,4.08,,,,0.8,0.81,0.79,0.79,49.92,0,160,,1,4.7,78.0,0,2025-09-18 08:35:43,1,0,0
2025-09-18 08:36:28,127,3.24,235.0,5.78,17.34,234.18,233.03,237.5,404.76,407.58,408.76,407.04,6.91,4.59,5.84,,,,2.43,,,,4.07,,,,0.79,0.81,0.78,0.78,49.95,0,160,,1,4.2,73.7,0,2025-09-18 08:36:28,1,0,0
2025-09-18 08:37:13,127,3.23,235.03,5.77,17.31,233.83,232.65,238.6,403.98,408.13,409.14,407.08,6.82,4.61,5.88,,,,2.46,,,,4.07,,,,0.8,0.81,0.8,0.79,49.96,0,160,,1,4.1,69.4,0,2025-09-18 08:37:13,1,0,0
2025-09-18 08:37:58,127,0.06,235.79,0.09,0.27,234.08,234.2,238.71,405.88,409.56,409.79,408.41,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.95,0,160,,1,4.0,65.6,0,2025-09-18 08:37:58,0,1,0
2025-09-18 08:38:43,127,0.06,235.24,0.09,0.28,235.46,235.2,235.07,407.6,407.29,407.46,407.45,0.0,0.28,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,160,,1,3.9,64.3,0,2025-09-18 08:38:43,0,1,0
2025-09-18 08:39:28,127,0.06,234.46,0.09,0.27,234.96,234.98,233.45,406.98,405.67,405.83,406.11,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.95,0,160,,1,3.4,66.5,0,2025-09-18 08:39:28,0,1,0
2025-09-18 08:40:13,127,0.06,234.65,0.09,0.27,236.32,234.11,233.52,407.41,404.98,406.9,406.43,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,160,,1,3.4,69.5,0,2025-09-18 08:40:13,0,1,0
2025-09-18 08:40:58,127,0.06,234.48,0.09,0.27,235.88,233.72,233.84,406.69,404.92,406.79,406.13,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.95,0,160,,1,3.4,72.5,0,2025-09-18 08:40:58,0,1,0
2025-09-18 08:41:43,127,0.06,234.43,0.09,0.27,235.48,233.49,234.31,406.14,405.13,406.85,406.04,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.95,0,160,,1,3.4,74.3,0,2025-09-18 08:41:43,0,1,0
2025-09-18 08:42:28,127,0.06,233.97,0.09,0.27,235.96,233.75,232.21,406.78,403.04,405.13,405.06,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.95,0,160,,1,3.5,75.9,0,2025-09-18 08:42:28,0,1,0
2025-09-18 08:43:13,127,0.06,233.68,0.09,0.27,235.82,234.34,230.88,407.17,402.9,404.18,404.75,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.97,0,160,,1,3.9,77.0,0,2025-09-18 08:43:13,0,1,0
2025-09-18 08:43:58,127,0.06,234.12,0.09,0.27,235.13,233.49,233.82,405.52,404.83,406.16,405.5,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.99,0,160,,1,3.9,78.0,0,2025-09-18 08:43:58,0,1,0
2025-09-18 08:44:43,127,0.06,234.05,0.09,0.27,234.29,232.62,235.24,404.36,405.18,406.63,405.39,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,160,,1,3.9,79.2,0,2025-09-18 08:44:43,0,1,0
2025-09-18 08:45:28,127,0.06,233.82,0.09,0.27,234.11,233.14,233.88,404.94,404.45,405.58,404.99,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,160,,1,3.9,80.6,0,2025-09-18 08:45:28,0,1,0
2025-09-18 08:46:13,127,0.06,233.36,0.09,0.27,234.14,232.81,233.12,403.91,404.34,405.49,404.58,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,160,,1,4.0,81.8,0,2025-09-18 08:46:13,0,1,0
2025-09-18 08:46:58,127,0.06,232.92,0.09,0.27,232.91,231.9,233.96,402.54,403.45,404.32,403.47,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.95,0,160,,1,4.0,83.1,0,2025-09-18 08:46:58,0,1,0
2025-09-18 08:47:43,127,0.06,228.82,0.09,0.27,231.56,228.34,226.52,398.33,394.0,396.68,396.34,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,160,,1,4.0,84.2,0,2025-09-18 08:47:43,0,1,0
2025-09-18 08:48:28,127,0.06,228.05,0.09,0.27,231.22,228.14,224.79,397.82,392.25,395.09,395.04,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,160,,1,4.1,85.2,0,2025-09-18 08:48:28,0,1,0
2025-09-18 08:49:13,127,0.06,228.38,0.09,0.27,230.89,228.23,226.03,397.61,393.4,395.71,395.58,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.97,0,160,,1,4.1,86.1,0,2025-09-18 08:49:13,0,1,0
2025-09-18 08:49:58,127,0.06,227.88,0.09,0.26,231.56,224.87,227.2,395.29,391.51,397.3,394.7,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.94,0,160,,1,4.2,86.9,0,2025-09-18 08:49:58,0,1,0
2025-09-18 08:50:43,127,0.06,228.95,0.09,0.27,230.77,227.89,228.18,396.92,395.34,397.65,396.63,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.95,0,160,,1,4.2,87.5,0,2025-09-18 08:50:43,0,1,0
2025-09-18 08:51:28,127,0.06,231.01,0.09,0.27,233.37,229.22,230.43,400.62,398.07,401.47,400.03,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.96,0,160,,1,4.2,88.1,0,2025-09-18 08:51:28,0,1,0
2025-09-18 08:52:13,127,0.06,231.15,0.09,0.26,233.79,227.25,232.42,399.29,398.09,403.75,400.38,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.95,0,160,,1,4.7,88.5,0,2025-09-18 08:52:13,0,1,0
2025-09-18 08:52:58,127,0.06,230.98,0.09,0.26,234.73,227.49,230.71,400.31,396.82,403.09,400.07,0.0,0.26,0.0,,,,0.0,,,,0.06,,,,,,1.0,,49.98,0,160,,1,4.7,88.9,0,2025-09-18 08:52:58,0,1,0
2025-09-18 08:53:43,127,0.06,231.36,0.09,0.27,234.49,228.94,230.65,401.35,398.02,402.83,400.73,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,160,,1,4.7,89.2,0,2025-09-18 08:53:43,0,1,0
2025-09-18 08:54:28,127,0.06,230.43,0.09,0.27,234.23,229.56,227.51,401.78,395.27,399.7,398.92,0.0,0.27,0.0,,,,0.0,,,,0.06,,,,,,1.0,,50.0,0,160,,1,4.8,89.5,0,2025-09-18 08:54:28,0,1,0
2025-09-18 08:55:13,127,3.19,229.18,5.69,17.08,231.49,229.02,228.19,398.77,394.91,397.2,396.96,6.99,4.67,5.42,,,,2.25,,,,3.93,,,,0.81,0.85,0.77,0.8,50.0,0,160,,1,4.8,89.6,0,2025-09-18 08:55:13,1,0,0
2025-09-18 08:55:58,127,3.24,228.22,5.76,17.27,230.88,227.81,225.96,397.24,392.98,395.97,395.52,7.07,4.72,5.48,,,,2.22,,,,3.94,,,,0.81,0.85,0.77,0.81,50.0,0,160,,1,4.8,89.6,0,2025-09-18 08:55:58,1,0,0
2025-09-18 08:56:43,127,3.24,228.89,5.74,17.21,231.82,228.46,226.7,398.34,394.2,396.8,396.45,7.11,4.74,5.36,,,,2.26,,,,3.96,,,,0.81,0.86,0.76,0.81,49.99,0,160,,1,4.8,87.2,0,2025-09-18 08:56:43,1,0,0
2025-09-18 08:57:28,127,3.24,228.36,5.76,17.29,231.26,228.05,225.78,397.78,393.03,395.97,395.64,7.12,4.79,5.38,,,,2.22,,,,3.95,,,,0.81,0.86,0.76,0.81,50.0,0,160,,1,4.8,83.0,0,2025-09-18 08:57:28,1,0,0
2025-09-18 08:58:13,127,3.24,227.78,5.76,17.28,231.52,227.6,223.78,397.71,391.14,394.74,394.53,7.15,4.79,5.34,,,,2.22,,,,3.93,,,,0.81,0.86,0.75,0.82,49.95,0,160,,1,4.7,78.2,0,2025-09-18 08:58:13,1,0,0
2025-09-18 08:58:58,127,3.21,227.89,5.7,17.1,231.25,228.29,224.13,397.98,391.81,394.66,394.84,7.03,4.75,5.32,,,,2.23,,,,3.93,,,,0.81,0.87,0.76,0.81,49.99,0,161,,1,4.2,73.7,0,2025-09-18 08:58:58,1,0,0
2025-09-18 08:59:43,127,3.21,227.89,5.7,17.1,231.25,228.29,224.13,397.98,391.81,394.66,394.84,7.03,4.75,5.32,,,,2.23,,,,3.93,,,,0.81,0.87,0.76,0.81,49.99,0,161,,1,,,0,2025-09-18 08:59:43,1,0,0
2025-09-18 09:01:13,127,0.07,240.38,0.09,0.28,240.98,239.48,240.68,416.09,415.83,417.13,416.35,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.94,0,161,,1,4.0,66.3,0,2025-09-18 09:01:13,0,1,0
2025-09-18 09:01:58,127,0.07,239.36,0.09,0.28,237.81,238.33,241.95,412.35,415.94,415.49,414.59,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.97,0,161,,1,4.0,67.3,0,2025-09-18 09:01:58,0,1,0
2025-09-18 09:02:43,127,0.07,239.77,0.09,0.28,238.75,238.7,241.63,413.69,415.98,416.23,415.3,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.99,0,161,,1,4.0,70.5,0,2025-09-18 09:02:43,0,1,0
2025-09-18 09:03:28,127,0.07,239.71,0.09,0.28,238.91,238.65,241.57,413.87,416.2,416.4,415.49,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,161,,1,4.0,73.1,0,2025-09-18 09:03:28,0,1,0
2025-09-18 09:04:13,127,0.07,239.78,0.09,0.28,239.09,238.76,241.5,413.83,415.92,416.38,415.49,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.99,0,161,,1,4.0,74.9,0,2025-09-18 09:04:13,0,1,0
2025-09-18 09:04:58,127,0.07,239.75,0.09,0.28,239.06,238.77,241.43,413.81,415.87,416.12,415.27,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.69,0,161,,1,4.0,76.1,0,2025-09-18 09:04:58,0,1,0
2025-09-18 09:05:43,127,0.07,238.98,0.09,0.28,237.95,238.08,240.9,412.25,414.81,414.7,413.92,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,161,,1,4.0,77.0,0,2025-09-18 09:05:43,0,1,0
2025-09-18 09:06:28,127,0.07,239.06,0.09,0.28,238.06,238.09,241.02,412.37,414.92,414.91,414.07,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,161,,1,4.0,78.2,0,2025-09-18 09:06:28,0,1,0
2025-09-18 09:07:13,127,0.07,239.43,0.09,0.28,238.4,238.66,241.22,413.15,415.59,415.37,414.7,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.01,0,161,,1,4.0,79.6,0,2025-09-18 09:07:13,0,1,0
2025-09-18 09:07:58,127,0.07,239.22,0.09,0.28,238.23,238.41,241.02,412.78,415.2,415.05,414.34,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,161,,1,4.1,81.0,0,2025-09-18 09:07:58,0,1,0
2025-09-18 09:08:43,127,0.07,239.36,0.09,0.28,238.36,238.6,241.13,413.06,415.46,415.25,413.95,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,161,,1,4.1,82.5,0,2025-09-18 09:08:43,0,1,0
2025-09-18 09:09:28,127,0.07,239.9,0.09,0.28,239.2,239.04,241.47,414.17,416.14,416.27,415.53,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.03,0,161,,1,4.1,83.7,0,2025-09-18 09:09:28,0,1,0
2025-09-18 09:10:13,127,0.07,240.05,0.09,0.28,239.35,239.18,241.61,414.42,416.38,416.53,415.77,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.98,0,161,,1,4.2,84.8,0,2025-09-18 09:10:13,0,1,0
2025-09-18 09:10:58,127,0.07,239.89,0.09,0.28,239.14,239.04,241.48,414.12,416.14,416.23,415.5,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,49.96,0,161,,1,4.2,85.7,0,2025-09-18 09:10:58,0,1,0
2025-09-18 09:11:43,127,0.07,239.96,0.09,0.28,239.2,239.14,241.53,414.25,416.27,416.33,415.62,0.0,0.28,0.0,,,,0.0,,,,0.07,,,,,,1.0,,50.01,0,161,,1,4.7,86.5,1,2025-09-18 09:11:43,0,1,1
