readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,Temperature (°C),Humidity (%),df2_time,compressor_on,heater_on,fan_status
2025-09-24 04:34:54,50.3,0.31,240.67,0.44,1.32,239.63,241.35,241.05,415.52,418.68,416.38,416.8,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,49.9,62.63,33.42,0.0,1,18.2,85.6,2025-09-24 04:34:54,0,0,1
2025-09-24 04:35:39,50.3,0.31,240.63,0.44,1.32,239.58,241.1,241.23,415.71,418.17,416.49,416.79,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,49.9,62.63,33.42,0.0,1,18.2,86.6,2025-09-24 04:35:39,0,0,1
2025-09-24 04:36:24,50.31,0.31,240.6,0.44,1.32,239.61,241.08,241.12,415.45,418.47,416.27,416.73,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,49.9,62.63,33.42,0.0,1,18.2,87.5,2025-09-24 04:36:24,0,0,1
2025-09-24 04:37:09,50.31,0.31,241.42,0.44,1.32,240.28,241.71,242.28,417.27,419.43,417.77,418.17,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,49.9,62.64,33.42,0.0,1,18.3,88.2,2025-09-24 04:37:09,0,0,1
2025-09-24 04:37:54,50.31,0.31,241.43,0.44,1.32,240.26,241.71,242.33,416.62,420.25,417.64,418.12,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.64,33.42,0.0,1,18.3,88.9,2025-09-24 04:37:54,0,0,1
2025-09-24 04:38:39,50.32,0.31,241.29,0.44,1.32,240.16,241.87,241.86,416.67,419.71,417.42,417.95,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.65,33.43,0.0,1,18.3,89.5,2025-09-24 04:38:39,0,0,1
2025-09-24 04:39:24,50.32,0.31,241.41,0.44,1.32,240.22,241.92,242.11,416.64,420.15,417.63,418.14,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.65,33.43,0.0,1,18.3,90.1,2025-09-24 04:39:24,0,0,1
2025-09-24 04:40:09,50.33,0.31,241.44,0.44,1.32,240.16,242.03,242.15,416.87,420.31,417.4,418.21,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.65,33.43,0.0,1,18.3,90.6,2025-09-24 04:40:09,0,0,1
2025-09-24 04:40:54,50.33,0.31,241.5,0.44,1.32,240.28,241.93,242.3,416.89,420.05,417.93,418.27,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.66,33.43,0.0,1,18.7,91.0,2025-09-24 04:40:54,0,0,1
2025-09-24 04:41:39,50.33,0.31,241.57,0.44,1.32,240.33,242.07,242.31,417.14,420.06,418.02,418.44,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.66,33.43,0.0,1,18.8,91.4,2025-09-24 04:41:39,0,0,1
2025-09-24 04:42:24,50.34,0.31,241.59,0.44,1.32,240.43,242.05,242.29,417.39,420.03,417.91,418.41,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.67,33.43,0.0,1,18.8,91.7,2025-09-24 04:42:24,0,0,1
2025-09-24 04:43:09,50.34,0.31,241.62,0.44,1.32,240.52,241.86,242.49,417.33,420.1,418.07,418.49,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.67,33.43,0.0,1,18.8,92.0,2025-09-24 04:43:09,0,0,1
2025-09-24 04:43:54,50.34,0.31,241.55,0.44,1.32,240.38,241.84,242.43,417.29,420.3,417.53,418.43,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.67,33.43,0.0,1,18.9,92.3,2025-09-24 04:43:54,0,0,1
2025-09-24 04:44:39,50.35,0.31,241.48,0.44,1.32,240.31,241.69,242.45,416.79,420.31,417.67,418.38,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.68,33.43,0.0,1,18.8,92.5,2025-09-24 04:44:39,0,0,1
2025-09-24 04:45:24,50.35,0.31,241.55,0.44,1.32,240.31,241.67,242.68,416.96,419.95,418.23,418.34,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.68,33.43,0.0,1,18.9,92.7,2025-09-24 04:45:24,0,0,1
2025-09-24 04:46:09,50.36,0.31,241.4,0.44,1.32,240.29,241.49,242.42,416.78,419.6,417.96,418.12,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.69,33.43,0.0,1,18.9,93.0,2025-09-24 04:46:09,0,0,1
2025-09-24 04:46:54,50.36,0.31,241.44,0.44,1.32,240.15,241.64,242.54,416.55,420.1,417.91,418.21,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.69,33.43,0.0,1,18.9,93.2,2025-09-24 04:46:54,0,0,1
2025-09-24 04:47:39,50.36,0.31,241.66,0.44,1.32,240.34,241.95,242.69,417.29,420.14,418.26,418.52,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.69,33.44,0.0,1,19.0,93.4,2025-09-24 04:47:39,0,0,1
2025-09-24 04:48:24,50.37,0.31,241.6,0.44,1.32,240.29,241.83,242.7,417.23,420.16,418.02,418.5,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.7,33.44,0.0,1,19.0,93.5,2025-09-24 04:48:24,0,0,1
2025-09-24 04:49:09,50.37,0.31,241.53,0.44,1.32,240.23,241.92,242.45,416.98,420.03,418.02,418.34,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.7,33.44,0.0,1,18.9,93.7,2025-09-24 04:49:09,0,0,1
2025-09-24 04:49:54,50.38,0.31,240.74,0.44,1.32,239.58,241.3,241.34,415.83,418.59,416.5,417.03,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.71,33.44,0.0,1,19.0,93.9,2025-09-24 04:49:54,0,0,1
2025-09-24 04:50:39,50.38,0.31,240.6,0.44,1.31,239.5,241.42,240.9,415.98,417.98,416.26,416.78,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.71,33.44,0.0,1,18.9,94.0,2025-09-24 04:50:39,0,0,1
2025-09-24 04:51:24,50.38,0.31,240.71,0.44,1.31,239.56,241.4,241.19,415.74,418.9,416.14,416.94,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.71,33.44,0.0,1,19.0,94.1,2025-09-24 04:51:24,0,0,1
2025-09-24 04:52:09,50.39,0.31,240.67,0.44,1.31,239.42,241.21,241.38,415.58,418.63,416.33,416.88,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.72,33.44,0.0,1,19.1,94.2,2025-09-24 04:52:09,0,0,1
2025-09-24 04:52:54,50.39,0.31,240.51,0.44,1.31,239.23,241.03,241.28,415.05,418.6,416.08,416.61,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.72,33.44,0.0,1,19.1,94.3,2025-09-24 04:52:54,0,0,1
2025-09-24 04:53:39,50.4,0.31,240.58,0.44,1.31,239.3,241.17,241.27,415.29,418.68,416.1,416.73,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.73,33.44,0.0,1,19.1,94.4,2025-09-24 04:53:39,0,0,1
2025-09-24 04:54:24,50.4,0.31,240.4,0.44,1.31,239.22,241.28,240.72,415.77,417.97,415.44,416.56,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.73,33.44,0.0,1,19.5,94.4,2025-09-24 04:54:24,0,0,1
2025-09-24 04:55:09,50.4,0.31,240.35,0.44,1.31,239.18,241.14,240.73,415.16,418.13,415.59,416.28,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.73,33.44,0.0,1,19.5,94.5,2025-09-24 04:55:09,0,0,1
2025-09-24 04:55:54,50.41,0.31,240.34,0.44,1.31,239.22,241.03,240.77,415.13,417.95,415.75,416.27,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.74,33.44,0.0,1,19.1,94.6,2025-09-24 04:55:54,0,0,1
2025-09-24 04:56:39,50.41,0.31,240.53,0.44,1.31,239.31,241.28,241.02,415.39,418.59,415.87,416.57,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.74,33.44,0.0,1,19.5,94.6,2025-09-24 04:56:39,0,0,1
2025-09-24 04:57:24,50.41,0.31,240.41,0.44,1.31,239.28,241.21,240.75,415.13,418.44,415.64,416.4,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.75,33.45,0.0,1,19.5,94.8,2025-09-24 04:57:24,0,0,1
2025-09-24 04:58:09,50.42,0.31,240.64,0.44,1.32,239.42,241.51,240.99,415.63,419.06,415.7,416.73,0.0,1.32,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.75,33.45,0.0,1,19.5,94.8,2025-09-24 04:58:09,0,0,1
2025-09-24 04:58:54,50.42,0.31,240.2,0.44,1.31,239.0,241.0,240.62,415.28,417.46,415.4,416.05,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.75,33.45,0.0,1,19.6,94.8,2025-09-24 04:58:54,0,0,1
2025-09-24 04:59:39,50.43,0.31,240.26,0.44,1.31,239.02,240.96,240.81,414.75,418.1,415.58,416.11,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,62.76,33.45,0.0,1,19.6,94.9,2025-09-24 04:59:39,0,0,1
2025-09-24 05:00:24,50.43,0.31,240.94,0.44,1.31,240.34,241.24,241.26,416.01,419.27,416.69,417.35,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,62.76,33.45,0.0,1,19.6,95.0,2025-09-24 05:00:24,0,0,1
2025-09-24 05:01:09,50.43,0.31,240.96,0.44,1.31,240.46,241.22,241.21,416.67,418.34,417.06,417.4,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,62.76,33.45,0.0,1,19.5,95.0,2025-09-24 05:01:09,0,0,1
2025-09-24 05:01:54,50.44,0.31,241.02,0.44,1.31,240.46,241.32,241.28,416.27,419.12,416.97,417.44,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,62.77,33.45,0.0,1,19.6,95.1,2025-09-24 05:01:54,0,0,1
2025-09-24 05:02:39,50.44,0.31,240.71,0.44,1.31,240.24,241.13,240.78,415.77,418.94,416.07,416.94,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,62.77,33.45,0.0,1,19.6,95.2,2025-09-24 05:02:39,0,0,1
2025-09-24 05:03:24,50.45,0.31,240.44,0.44,1.31,239.17,241.24,240.91,415.66,418.34,415.35,416.48,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.1,62.78,33.45,0.0,1,19.6,95.2,2025-09-24 05:03:24,0,0,1
2025-09-24 05:04:09,50.45,0.31,240.25,0.44,1.31,238.97,241.02,240.76,415.18,417.66,415.53,416.05,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.78,33.45,0.0,1,19.6,95.2,2025-09-24 05:04:09,0,0,1
2025-09-24 05:04:54,50.45,0.31,240.28,0.44,1.31,238.9,241.23,240.71,415.54,418.04,414.94,416.14,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.78,33.45,0.0,1,19.6,95.3,2025-09-24 05:04:54,0,0,1
2025-09-24 05:05:39,50.46,0.31,240.35,0.44,1.31,239.67,240.81,240.59,415.54,418.14,415.23,416.23,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.32,0.0,0.32,0.0,0.98,1.0,0.98,1.0,50.0,62.79,33.45,0.0,1,19.7,95.3,2025-09-24 05:05:39,0,0,1
2025-09-24 05:06:24,50.46,0.31,240.11,0.44,1.31,239.48,240.47,240.4,414.54,417.79,415.33,415.88,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.79,33.46,0.0,1,19.6,95.4,2025-09-24 05:06:24,0,0,1
2025-09-24 05:07:09,50.46,0.31,240.14,0.44,1.31,239.53,240.5,240.41,415.45,417.44,414.93,415.92,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.8,33.46,0.0,1,19.7,95.3,2025-09-24 05:07:09,0,0,1
2025-09-24 05:07:54,50.47,0.31,240.09,0.44,1.31,239.4,240.24,240.63,414.87,417.59,415.07,415.85,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.8,33.46,0.0,1,19.7,95.4,2025-09-24 05:07:54,0,0,1
2025-09-24 05:08:39,50.47,0.31,239.41,0.43,1.3,238.2,239.67,240.36,413.97,416.47,413.56,414.64,0.0,1.3,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.8,33.46,0.0,1,19.7,95.4,2025-09-24 05:08:39,0,0,1
2025-09-24 05:09:24,50.48,0.31,239.32,0.43,1.31,238.24,240.01,239.72,413.46,416.18,413.9,414.49,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.81,33.46,0.0,1,19.7,95.5,2025-09-24 05:09:24,0,0,1
2025-09-24 05:10:09,50.48,0.31,239.26,0.44,1.31,238.32,240.11,239.35,413.26,416.24,413.71,414.39,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.81,33.46,0.0,1,19.7,95.5,2025-09-24 05:10:09,0,0,1
2025-09-24 05:10:54,50.48,0.31,239.15,0.43,1.3,237.96,239.86,239.63,412.07,416.45,414.12,414.2,0.0,1.3,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.82,33.46,0.0,1,19.7,95.5,2025-09-24 05:10:54,0,0,1
2025-09-24 05:11:39,50.49,0.31,239.96,0.44,1.31,238.61,240.35,240.92,414.41,417.52,414.93,415.64,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.82,33.46,0.0,1,19.7,95.5,2025-09-24 05:11:39,0,0,1
2025-09-24 05:12:24,50.49,0.31,239.81,0.44,1.31,238.2,240.34,240.91,413.47,417.38,415.26,415.3,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.82,33.46,0.0,1,19.7,95.5,2025-09-24 05:12:24,0,0,1
2025-09-24 05:13:09,50.5,0.31,239.62,0.44,1.31,238.04,240.3,240.54,413.27,417.2,414.65,414.98,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.83,33.46,0.0,1,19.7,95.6,2025-09-24 05:13:09,0,0,1
2025-09-24 05:13:54,50.5,0.31,239.4,0.43,1.31,237.84,240.05,240.33,413.06,416.83,414.09,414.69,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,49.9,62.83,33.46,0.0,1,19.7,95.6,2025-09-24 05:13:54,0,0,1
2025-09-24 05:14:39,50.5,0.31,239.59,0.44,1.31,237.91,240.24,240.63,413.05,417.26,414.65,414.97,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.84,33.46,0.0,1,19.8,95.6,2025-09-24 05:14:39,0,0,1
2025-09-24 05:15:24,50.51,0.31,239.59,0.44,1.31,237.93,240.11,240.75,413.13,417.25,414.59,414.98,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.84,33.46,0.0,1,19.7,95.6,2025-09-24 05:15:24,0,0,1
2025-09-24 05:16:09,50.51,0.31,239.53,0.43,1.3,237.83,240.06,240.71,412.88,417.47,414.29,414.92,0.0,1.3,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.84,33.47,0.0,1,19.7,95.6,2025-09-24 05:16:09,0,0,1
2025-09-24 05:16:54,50.51,0.31,239.41,0.44,1.31,237.77,239.9,240.56,412.75,417.2,414.05,414.61,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.85,33.47,0.0,1,19.7,95.6,2025-09-24 05:16:54,0,0,1
2025-09-24 05:17:39,50.52,0.31,239.25,0.43,1.3,237.71,239.59,240.46,412.25,417.2,413.73,414.33,0.0,1.3,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.85,33.47,0.0,1,19.8,95.7,2025-09-24 05:17:39,0,0,1
2025-09-24 05:18:24,50.52,0.31,239.13,0.43,1.3,237.73,239.67,240.01,412.64,416.2,413.74,414.2,0.0,1.3,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.86,33.47,0.0,1,19.8,95.6,2025-09-24 05:18:24,0,0,1
2025-09-24 05:19:09,50.53,0.31,239.17,0.43,1.3,237.73,239.73,240.07,412.54,416.72,413.53,414.29,0.0,1.3,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.86,33.47,0.0,1,19.8,95.7,2025-09-24 05:19:09,0,0,1
2025-09-24 05:19:54,50.53,0.31,239.32,0.44,1.31,237.8,240.09,240.07,413.09,416.64,413.8,414.58,0.0,1.31,0.0,0.0,0.31,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.86,33.47,0.0,1,19.8,95.7,2025-09-24 05:19:54,0,0,1
2025-09-24 05:20:39,50.53,0.31,239.15,0.43,1.3,237.9,239.7,239.86,412.6,416.21,413.85,414.2,0.0,1.3,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.87,33.47,0.0,1,19.8,95.7,2025-09-24 05:20:39,0,0,1
2025-09-24 05:21:24,50.54,0.31,239.06,0.43,1.3,237.7,239.58,239.9,412.2,416.14,413.83,414.09,0.0,1.3,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.87,33.47,0.0,1,19.8,95.6,2025-09-24 05:21:24,0,0,1
2025-09-24 05:22:09,50.54,0.31,239.02,0.43,1.3,237.59,239.6,239.89,412.04,416.57,413.4,414.02,0.0,1.3,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.88,33.47,0.0,1,19.8,95.7,2025-09-24 05:22:09,0,0,1
2025-09-24 05:22:54,50.54,0.31,239.25,0.43,1.3,237.61,239.7,240.44,412.77,416.09,414.31,414.4,0.0,1.3,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.88,33.47,0.0,1,19.8,95.7,2025-09-24 05:22:54,0,0,1
2025-09-24 05:23:39,50.55,0.31,239.27,0.43,1.3,237.46,239.56,240.81,412.76,416.05,414.5,414.41,0.0,1.3,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.88,33.47,0.0,1,19.8,95.7,2025-09-24 05:23:39,0,0,1
2025-09-24 05:24:24,50.55,0.3,237.29,0.43,1.29,236.01,237.48,238.4,409.32,412.69,411.01,410.89,0.0,1.29,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.89,33.47,0.0,1,19.8,95.7,2025-09-24 05:24:24,0,0,1
2025-09-24 05:25:09,50.56,0.3,237.34,0.43,1.29,236.11,237.56,238.37,409.2,413.36,410.71,411.07,0.0,1.29,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.89,33.47,0.0,1,19.8,95.7,2025-09-24 05:25:09,0,0,1
2025-09-24 05:25:54,50.56,0.3,237.12,0.43,1.29,235.87,237.33,238.18,409.33,412.61,410.19,410.75,0.0,1.29,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.89,33.47,0.0,1,19.8,95.7,2025-09-24 05:25:54,0,0,1
2025-09-24 05:26:39,50.56,0.3,236.97,0.43,1.29,235.97,237.18,237.78,409.23,411.81,410.32,410.5,0.0,1.29,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.9,33.48,0.0,1,19.8,95.8,2025-09-24 05:26:39,0,0,1
2025-09-24 05:27:24,50.57,0.3,237.13,0.43,1.29,236.16,237.35,237.88,409.24,412.39,410.51,410.67,0.0,1.29,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.9,33.48,0.0,1,19.9,95.7,2025-09-24 05:27:24,0,0,1
2025-09-24 05:28:09,50.57,0.3,237.04,0.43,1.29,236.02,237.45,237.67,409.36,412.27,410.09,410.52,0.0,1.29,0.0,0.0,0.3,0.0,0.06,0.0,0.06,0.0,0.31,0.0,0.31,0.0,0.98,1.0,0.98,1.0,50.0,62.91,33.48,0.0,1,19.9,95.7,2025-09-24 05:28:09,0,0,1
2025-09-24 05:28:54,50.58,3.25,236.08,6.86,20.57,235.0,236.27,236.98,407.6,410.35,408.75,408.81,7.1,7.38,6.1,1.16,1.21,0.89,3.59,1.2,1.25,1.14,4.86,1.67,1.74,1.44,0.67,0.69,0.69,0.61,50.0,62.92,33.48,1.0,1,20.3,95.7,2025-09-24 05:28:54,1,0,0
2025-09-24 05:29:39,50.62,3.55,235.56,7.1,21.3,235.96,231.98,238.75,406.16,408.85,408.97,408.02,7.41,7.49,6.4,1.24,1.27,1.04,3.53,1.23,1.18,1.12,5.01,1.75,1.74,1.53,0.71,0.71,0.73,0.68,50.0,62.98,33.53,1.0,1,19.8,95.3,2025-09-24 05:29:39,1,0,0
2025-09-24 05:30:24,50.67,3.53,235.55,7.08,21.24,236.13,231.99,238.55,406.22,408.45,409.28,408.01,7.42,7.46,6.37,1.24,1.26,1.03,3.53,1.24,1.18,1.11,5.0,1.75,1.73,1.52,0.71,0.71,0.73,0.68,50.0,63.05,33.57,1.0,1,19.7,92.1,2025-09-24 05:30:24,1,0,0
2025-09-24 05:31:09,50.71,3.52,235.44,7.06,21.18,235.98,231.88,238.46,405.88,408.83,408.62,407.8,7.41,7.44,6.33,1.24,1.25,1.03,3.52,1.23,1.18,1.11,4.98,1.75,1.72,1.51,0.71,0.71,0.73,0.68,50.0,63.11,33.62,1.0,1,19.5,85.9,2025-09-24 05:31:09,1,0,0
