readable_time,Active Energy (kWh),Total Active Power (kW),Avg L-N Voltage (V),Average Phase Current (A),Total Phase Current (A),L1-N Voltage (V),L2-N Voltage (V),L3-N Voltage (V),L1-L2 Voltage (V),L2-L3 Voltage (V),L3-L1 Voltage (V),Avg L-L Voltage (V),Phase Current L1 (A),Phase Current L2 (A),Phase Current L3 (A),L1 Active Power (kW),L2 Active Power (kW),L3 Active Power (kW),Total Reactive Power (kVAR),L1 Reactive Power (kVAR),L2 Reactive Power (kVAR),L3 Reactive Power (kVAR),Total Apparent Power (kVA),L1 Apparent Power (kVA),L2 Apparent Power (kVA),L3 Apparent Power (kVA),Avg Power Factor,L1 Power Factor,L2 Power Factor,L3 Power Factor,Avg Frequency (Hz),Apparent Energy (kVAh),Reactive Energy (kVARh),Condensing Unit Status,Machine Status,df2_time,Temperature (°C),Humidity (%),Door Status,compressor_on,heater_on
2025-09-18 05:19:58,326.0,2.63,245.93,3.7,11.09,237.41,238.16,262.22,411.86,433.51,432.87,426.08,7.42,3.67,0.0,,,,0.0,,,,2.64,,,,,1.0,1.0,,49.93,0,467,,1,2025-09-18 05:19:58,-12.4,59.5,0,0,0
2025-09-18 05:20:43,326.0,2.63,245.93,3.69,11.08,237.3,238.05,262.43,411.67,433.6,433.26,426.2,7.41,3.67,0.0,,,,0.0,,,,2.63,,,,,1.0,1.0,,49.94,0,467,,1,2025-09-18 05:20:43,-12.4,59.5,0,0,0
2025-09-18 05:21:28,326.0,2.64,245.88,3.7,11.09,237.74,238.06,261.83,412.05,433.08,432.81,425.98,7.42,3.67,0.0,,,,0.0,,,,2.64,,,,,1.0,1.0,,49.97,0,467,,1,2025-09-18 05:21:28,-12.3,59.4,0,0,0
2025-09-18 05:22:13,326.0,2.64,245.84,3.7,11.11,238.18,237.96,261.38,412.35,432.6,432.79,425.91,7.44,3.67,0.0,,,,0.0,,,,2.65,,,,,1.0,1.0,,49.96,0,467,,1,2025-09-18 05:22:13,-12.3,59.3,0,0,0
2025-09-18 05:22:58,326.0,2.65,245.72,3.7,11.1,238.51,237.76,260.88,412.46,431.99,432.63,425.69,7.44,3.67,0.0,,,,0.0,,,,2.65,,,,,1.0,1.0,,49.94,0,467,,1,2025-09-18 05:22:58,-11.7,59.1,0,0,0
2025-09-18 05:23:43,326.0,2.65,245.93,3.7,11.11,238.35,238.15,261.3,412.66,432.69,432.86,426.07,7.44,3.67,0.0,,,,0.0,,,,2.65,,,,,1.0,1.0,,49.99,0,467,,1,2025-09-18 05:23:43,-11.6,59.0,0,0,0
2025-09-18 05:24:28,326.0,2.65,245.88,3.7,11.12,238.43,238.24,260.97,412.81,432.48,432.64,425.98,7.44,3.67,0.0,,,,0.0,,,,2.65,,,,,1.0,1.0,,49.96,0,467,,1,2025-09-18 05:24:28,-11.6,58.7,0,0,0
2025-09-18 05:25:13,326.0,2.62,244.28,3.68,11.05,236.77,237.18,258.89,410.51,429.56,428.73,422.93,7.39,3.66,0.0,,,,0.0,,,,2.62,,,,,1.0,1.0,,49.96,0,467,,1,2025-09-18 05:25:13,-11.6,58.2,0,0,0
2025-09-18 05:25:58,326.0,2.63,243.51,3.69,11.07,236.71,238.54,255.41,411.47,427.86,426.18,421.83,7.39,3.68,0.0,,,,0.0,,,,2.63,,,,,1.0,1.0,,49.96,0,467,,1,2025-09-18 05:25:58,-11.6,57.9,0,0,0
2025-09-18 05:26:43,326.0,2.63,243.63,3.69,11.06,236.52,238.96,255.42,411.78,428.22,426.14,422.05,7.38,3.69,0.0,,,,0.0,,,,2.63,,,,,1.0,1.0,,49.97,0,467,,1,2025-09-18 05:26:43,-11.5,57.5,0,0,0
2025-09-18 05:27:28,326.0,2.58,241.96,3.66,10.97,233.93,238.19,253.77,408.87,426.12,422.48,419.16,7.3,3.67,0.0,,,,0.0,,,,2.58,,,,,1.0,1.0,,49.94,0,467,,1,2025-09-18 05:27:28,-11.5,57.2,0,0,0
2025-09-18 05:28:13,326.0,2.62,243.73,3.68,11.05,236.13,239.31,255.74,411.75,428.8,426.08,422.21,7.36,3.69,0.0,,,,0.0,,,,2.62,,,,,1.0,1.0,,49.97,0,467,,1,2025-09-18 05:28:13,-10.9,56.8,0,0,0
2025-09-18 05:28:58,326.0,2.62,243.57,3.68,11.04,235.77,239.39,255.54,411.5,428.7,425.6,421.93,7.35,3.69,0.0,,,,0.0,,,,2.62,,,,,1.0,1.0,,49.96,0,467,,1,2025-09-18 05:28:58,-10.9,56.3,0,0,0
2025-09-18 05:29:43,327.0,2.62,243.43,3.68,11.05,235.69,239.57,255.03,411.46,428.54,425.14,421.71,7.36,3.69,0.0,,,,0.0,,,,2.62,,,,,1.0,1.0,,49.98,0,467,,1,2025-09-18 05:29:43,-10.8,55.7,0,0,0
2025-09-18 05:30:28,327.0,2.62,243.42,3.68,11.05,235.53,239.69,255.03,411.56,428.4,424.96,421.56,7.36,3.69,0.0,,,,0.0,,,,2.62,,,,,1.0,1.0,,49.98,0,467,,1,2025-09-18 05:30:28,-10.8,55.2,0,0,0
2025-09-18 05:31:13,327.0,2.6,244.1,3.67,11.02,235.15,238.75,258.41,410.59,430.72,427.46,422.92,7.34,3.68,0.0,,,,0.0,,,,2.6,,,,,1.0,1.0,,50.0,0,467,,1,2025-09-18 05:31:13,-10.8,54.6,0,0,0
2025-09-18 05:31:58,327.0,2.6,244.2,3.67,11.0,235.13,238.15,259.5,409.94,430.75,428.49,423.06,7.34,3.67,0.0,,,,0.0,,,,2.6,,,,,1.0,1.0,,50.0,0,467,,1,2025-09-18 05:31:58,-10.8,54.1,0,0,0
2025-09-18 05:32:43,327.0,2.6,244.24,3.67,11.01,235.56,237.95,259.2,410.07,430.68,428.64,423.13,7.34,3.67,0.0,,,,0.0,,,,2.6,,,,,1.0,1.0,,50.0,0,467,,1,2025-09-18 05:32:43,-10.7,53.6,0,0,0
2025-09-18 05:33:28,327.0,2.64,245.96,3.7,11.1,237.9,238.5,261.47,412.57,433.14,432.63,426.11,7.42,3.67,0.0,,,,0.0,,,,2.64,,,,,1.0,1.0,,50.02,0,467,,1,2025-09-18 05:33:28,-10.7,53.0,0,0,0
2025-09-18 05:34:13,327.0,2.64,245.46,3.7,11.09,237.71,238.81,259.72,412.8,431.76,431.15,425.24,7.42,3.68,0.0,,,,0.0,,,,2.64,,,,,1.0,1.0,,50.0,0,467,,1,2025-09-18 05:34:13,-10.1,52.6,0,0,0
2025-09-18 05:34:58,327.0,2.65,245.08,3.7,11.1,238.13,238.49,258.57,412.74,430.81,430.17,424.57,7.43,3.68,0.0,,,,0.0,,,,2.64,,,,,1.0,1.0,,49.97,0,467,,1,2025-09-18 05:34:58,-10.1,52.0,0,0,0
2025-09-18 05:35:43,327.0,0.0,246.61,0.0,0.0,242.03,239.2,258.6,416.76,431.22,433.64,427.2,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,,,,,49.99,0,467,,0,2025-09-18 05:35:43,-10.1,51.5,0,0,0
2025-09-18 05:36:28,327.0,4.03,244.59,7.31,22.36,239.08,238.44,256.24,413.54,428.5,429.05,423.7,9.89,5.24,7.23,,,,3.39,,,,5.29,,,,0.76,0.72,0.79,0.77,49.97,0,467,,1,2025-09-18 05:36:28,-10.0,51.0,0,1,0
2025-09-18 05:37:13,327.0,3.26,244.23,6.3,18.91,238.81,238.87,255.0,413.68,427.78,427.73,423.06,7.45,4.66,6.8,,,,3.24,,,,4.63,,,,0.7,0.68,0.71,0.72,49.95,0,467,,1,2025-09-18 05:37:13,-10.0,51.3,0,1,0
2025-09-18 05:37:58,327.0,3.1,244.34,6.15,18.2,238.63,238.82,255.58,413.48,428.25,428.08,423.27,7.43,4.58,6.19,,,,3.24,,,,4.5,,,,0.68,0.65,0.68,0.72,49.95,0,468,,1,2025-09-18 05:37:58,-10.0,51.9,0,1,0
2025-09-18 05:38:43,327.0,3.0,244.32,6.06,18.18,237.93,239.05,256.21,412.88,428.9,427.93,423.24,7.83,4.24,6.11,,,,3.24,,,,4.42,,,,0.67,0.63,0.67,0.71,49.94,0,468,,1,2025-09-18 05:38:43,-10.1,51.6,0,1,0
2025-09-18 05:39:28,327.0,2.93,244.37,6.02,18.07,237.84,239.19,256.03,413.16,428.94,427.85,423.32,7.9,3.97,6.19,,,,3.24,,,,4.36,,,,0.66,0.62,0.66,0.7,49.94,0,468,,1,2025-09-18 05:39:28,-10.8,50.7,0,1,0
2025-09-18 05:40:13,327.0,2.86,244.39,5.96,17.87,237.47,239.31,256.33,412.97,429.32,427.81,423.36,7.68,3.71,6.49,,,,3.23,,,,4.33,,,,0.66,0.61,0.68,0.7,49.94,0,468,,1,2025-09-18 05:40:13,-11.5,49.6,0,1,0
2025-09-18 05:40:58,327.0,2.84,244.1,5.94,17.82,239.03,239.59,253.67,414.5,427.17,426.65,422.74,7.8,3.71,6.31,,,,3.21,,,,4.34,,,,0.65,0.64,0.62,0.69,49.97,0,468,,1,2025-09-18 05:40:58,-11.6,48.4,0,1,0
2025-09-18 05:41:43,327.0,2.8,243.87,5.86,17.59,238.86,239.67,253.09,414.42,427.0,426.31,422.5,7.52,3.69,6.38,,,,3.2,,,,4.32,,,,0.66,0.62,0.66,0.69,49.98,0,468,,1,2025-09-18 05:41:43,-12.4,47.3,0,1,0
2025-09-18 05:42:28,327.0,2.79,243.75,5.82,17.45,238.92,239.59,252.73,414.4,426.41,425.84,422.22,7.31,4.31,5.83,,,,3.19,,,,4.24,,,,0.65,0.65,0.63,0.67,49.97,0,468,,1,2025-09-18 05:42:28,-13.1,46.5,0,1,0
2025-09-18 05:43:13,327.0,2.72,240.64,5.66,16.98,234.78,237.27,249.88,408.81,421.93,419.8,416.85,7.03,4.25,5.7,,,,3.02,,,,4.11,,,,0.66,0.67,0.66,0.67,49.97,0,468,,1,2025-09-18 05:43:13,-13.2,45.7,0,1,0
2025-09-18 05:43:58,327.0,2.73,240.44,5.68,17.03,234.08,236.67,250.56,407.68,422.01,419.79,416.5,7.36,4.05,5.62,,,,3.01,,,,4.1,,,,0.66,0.66,0.64,0.68,49.99,0,468,,1,2025-09-18 05:43:58,-13.9,44.9,0,1,0
2025-09-18 05:44:43,327.0,2.7,240.25,5.67,17.01,232.93,236.82,251.0,406.82,422.12,419.83,416.51,7.44,3.77,5.79,,,,3.0,,,,4.06,,,,0.66,0.65,0.64,0.69,50.0,0,468,,1,2025-09-18 05:44:43,-14.0,44.2,0,1,0
2025-09-18 05:45:28,327.0,2.68,240.27,5.64,16.79,234.01,236.58,250.21,407.54,421.63,419.43,416.2,6.99,4.17,5.63,,,,3.0,,,,4.04,,,,0.66,0.64,0.64,0.68,50.0,0,468,,1,2025-09-18 05:45:28,-14.7,43.8,0,1,0
2025-09-18 05:46:13,327.0,2.67,240.89,5.64,16.92,233.76,235.59,253.33,406.47,423.51,421.95,417.31,7.25,3.56,6.1,,,,3.03,,,,4.07,,,,0.66,0.62,0.67,0.69,50.0,0,468,,1,2025-09-18 05:46:13,-14.8,43.4,0,1,0
2025-09-18 05:46:58,327.0,2.67,242.89,5.68,16.82,235.67,236.86,256.13,409.22,427.05,426.03,420.77,6.87,4.1,5.85,,,,3.14,,,,4.13,,,,0.64,0.62,0.66,0.65,49.96,0,468,,1,2025-09-18 05:46:58,-15.4,43.1,0,1,0
2025-09-18 05:47:43,327.0,2.66,242.76,5.67,17.01,235.91,236.85,255.51,409.42,426.59,425.43,420.38,7.19,3.98,5.84,,,,3.13,,,,4.11,,,,0.64,0.62,0.65,0.65,49.97,0,468,,1,2025-09-18 05:47:43,-15.5,42.7,0,1,0
2025-09-18 05:48:28,327.0,2.68,245.43,5.79,17.38,240.36,237.98,257.9,414.31,429.56,431.65,425.17,7.4,3.92,6.06,,,,3.3,,,,4.3,,,,0.62,0.59,0.63,0.65,49.98,0,468,,1,2025-09-18 05:48:28,-15.6,42.6,0,1,0
2025-09-18 05:49:13,327.0,2.68,245.12,5.74,17.22,240.68,238.68,256.01,415.14,428.5,430.21,424.62,6.97,4.07,6.18,,,,3.28,,,,4.25,,,,0.63,0.59,0.66,0.65,49.98,0,468,,1,2025-09-18 05:49:13,-16.2,42.3,0,1,0
2025-09-18 05:49:58,327.0,2.65,245.18,5.77,17.3,240.27,238.65,256.63,414.76,429.02,430.41,424.73,7.35,3.97,5.98,,,,3.28,,,,4.28,,,,0.62,0.6,0.63,0.65,49.97,0,468,,1,2025-09-18 05:49:58,-16.3,42.7,0,1,0
2025-09-18 05:50:43,327.0,2.67,245.17,5.78,17.35,240.14,238.79,256.58,414.91,428.92,430.27,424.7,7.47,3.89,5.99,,,,3.27,,,,4.22,,,,0.62,0.6,0.61,0.65,49.96,0,468,,1,2025-09-18 05:50:43,-16.3,43.5,0,1,0
2025-09-18 05:51:28,327.0,2.66,245.41,5.81,17.43,240.3,238.86,257.08,414.95,429.55,430.85,425.12,7.59,3.5,6.35,,,,3.29,,,,4.25,,,,0.62,0.58,0.6,0.67,49.99,0,468,,1,2025-09-18 05:51:28,-16.3,44.9,0,1,0
2025-09-18 05:52:13,327.0,2.65,245.17,5.82,17.47,240.37,237.89,257.26,414.19,428.92,431.04,424.72,7.65,3.49,6.32,,,,3.29,,,,4.27,,,,0.62,0.58,0.6,0.68,49.98,0,469,,1,2025-09-18 05:52:13,-16.4,46.1,0,1,0
2025-09-18 05:52:58,328.0,2.64,245.09,5.79,17.36,240.1,237.86,257.3,413.93,428.93,430.85,424.57,7.41,3.41,6.54,,,,3.28,,,,4.25,,,,0.63,0.58,0.66,0.64,49.95,0,469,,1,2025-09-18 05:52:58,-17.0,47.4,0,1,0
2025-09-18 05:53:43,328.0,2.63,245.18,5.74,17.22,240.23,238.55,256.77,414.64,429.06,430.41,424.69,6.88,3.88,6.46,,,,3.28,,,,4.27,,,,0.63,0.57,0.67,0.66,49.95,0,469,,1,2025-09-18 05:53:43,-17.0,48.9,0,1,0
2025-09-18 05:54:28,328.0,2.64,245.09,5.76,17.28,240.31,238.73,256.23,414.86,428.74,430.09,424.54,7.15,3.58,6.55,,,,3.29,,,,4.29,,,,0.63,0.56,0.64,0.68,49.96,0,469,,1,2025-09-18 05:54:28,-17.0,50.0,0,1,0
2025-09-18 05:55:13,328.0,2.67,245.41,5.8,17.4,240.21,238.03,257.99,414.17,429.68,431.55,425.12,7.51,3.76,6.12,,,,3.29,,,,4.24,,,,0.62,0.59,0.61,0.66,49.97,0,469,,1,2025-09-18 05:55:13,-17.0,51.0,0,1,0
2025-09-18 05:55:58,328.0,2.67,244.86,5.8,16.72,240.57,238.78,255.24,415.13,427.91,429.45,424.16,6.91,3.54,6.27,,,,3.26,,,,4.24,,,,0.62,0.59,0.6,0.67,49.94,0,469,,1,2025-09-18 05:55:58,-17.0,51.9,0,1,0
2025-09-18 05:56:43,328.0,2.63,244.6,5.7,17.09,240.67,239.09,254.05,415.49,427.14,428.49,423.7,6.97,4.13,5.98,,,,3.24,,,,4.2,,,,0.63,0.61,0.65,0.63,49.98,0,469,,1,2025-09-18 05:56:43,-17.0,52.6,0,1,0
2025-09-18 05:57:28,328.0,2.65,244.61,5.76,17.28,240.34,239.21,254.28,415.3,427.44,428.41,423.72,7.58,3.62,6.09,,,,3.23,,,,4.2,,,,0.62,0.6,0.59,0.67,50.0,0,469,,1,2025-09-18 05:57:28,-17.0,53.3,0,1,0
2025-09-18 05:58:13,328.0,2.65,244.72,5.73,17.19,240.83,239.22,254.13,415.71,427.32,428.67,423.9,7.36,3.99,5.85,,,,3.23,,,,4.19,,,,0.63,0.58,0.64,0.68,50.04,0,469,,1,2025-09-18 05:58:13,-17.0,53.8,0,1,0
2025-09-18 05:58:58,328.0,2.63,244.69,5.7,17.11,240.94,239.4,253.92,415.91,427.25,428.41,423.86,6.9,3.84,6.36,,,,3.24,,,,4.24,,,,0.63,0.59,0.66,0.66,50.03,0,469,,1,2025-09-18 05:58:58,-17.0,54.4,0,1,0
2025-09-18 05:59:43,328.0,2.65,245.24,5.73,17.18,240.55,240.3,255.51,416.52,428.84,429.08,424.81,7.08,4.12,5.98,,,,3.26,,,,4.22,,,,0.63,0.61,0.64,0.63,50.05,0,469,,1,2025-09-18 05:59:43,-17.0,54.9,0,1,0
2025-09-18 06:00:28,328.0,2.62,243.35,5.63,16.9,238.82,239.73,251.5,414.44,425.23,424.67,421.49,6.91,4.16,5.83,,,,3.15,,,,4.12,,,,0.64,0.63,0.64,0.64,50.07,0,469,,1,2025-09-18 06:00:28,-17.0,55.3,0,1,0
2025-09-18 06:01:13,328.0,2.65,244.13,5.69,17.07,238.19,238.76,255.32,412.77,428.18,427.74,422.9,7.39,3.82,5.85,,,,3.18,,,,4.13,,,,0.63,0.61,0.61,0.66,50.09,0,469,,1,2025-09-18 06:01:13,-17.0,55.6,0,1,0
2025-09-18 06:01:58,328.0,2.63,244.17,5.66,16.97,238.25,238.71,255.57,413.08,427.88,427.94,422.97,6.98,4.09,5.91,,,,3.19,,,,4.15,,,,0.63,0.61,0.65,0.64,50.08,0,469,,1,2025-09-18 06:01:58,-17.0,55.9,0,1,0
2025-09-18 06:02:43,328.0,2.59,242.36,5.56,16.69,235.73,238.09,253.27,410.23,425.66,423.34,419.74,6.78,3.71,6.2,,,,3.09,,,,4.08,,,,0.65,0.61,0.67,0.66,50.05,0,469,,1,2025-09-18 06:02:43,-17.1,56.1,0,1,0
2025-09-18 06:03:28,328.0,2.6,242.31,5.59,16.76,235.43,238.23,253.27,410.2,425.72,423.32,419.71,6.75,3.77,6.24,,,,3.09,,,,4.1,,,,0.65,0.61,0.68,0.66,50.06,0,469,,1,2025-09-18 06:03:28,-17.0,56.3,0,1,0
2025-09-18 06:04:13,328.0,2.61,244.17,5.71,17.12,237.36,239.33,255.83,412.83,428.9,427.21,422.98,7.37,3.47,6.28,,,,3.19,,,,4.17,,,,0.64,0.6,0.68,0.63,50.05,0,469,,1,2025-09-18 06:04:13,,,0,1,0
2025-09-18 06:04:58,328.0,2.62,243.94,5.65,17.06,237.34,239.28,255.2,412.77,428.31,426.65,422.57,7.19,3.48,6.38,,,,3.18,,,,4.15,,,,0.64,0.61,0.67,0.63,50.05,0,469,,1,2025-09-18 06:04:58,-17.1,56.7,0,1,0
2025-09-18 06:05:43,328.0,2.63,243.91,5.7,17.09,236.85,239.46,255.42,412.5,428.65,426.42,422.44,7.42,3.64,6.03,,,,3.18,,,,4.14,,,,0.63,0.61,0.61,0.66,50.04,0,469,,1,2025-09-18 06:05:43,-17.1,56.9,0,1,0
2025-09-18 06:06:28,328.0,2.61,243.73,5.64,16.93,237.02,239.06,255.1,412.3,428.03,426.28,422.23,6.7,3.98,6.26,,,,3.18,,,,4.16,,,,0.64,0.6,0.69,0.64,50.01,0,470,,1,2025-09-18 06:06:28,-17.1,56.9,0,1,0
2025-09-18 06:07:13,328.0,2.59,243.87,5.65,16.94,236.74,238.2,256.68,411.31,428.68,427.43,422.47,6.74,3.76,6.44,,,,3.19,,,,4.18,,,,0.64,0.57,0.69,0.66,50.01,0,470,,1,2025-09-18 06:07:13,-17.1,57.0,0,1,0
2025-09-18 06:07:58,328.0,2.64,244.12,5.69,17.08,240.3,239.05,253.0,415.13,426.18,427.26,422.77,7.07,4.19,5.81,,,,3.2,,,,4.17,,,,0.63,0.63,0.63,0.63,49.99,0,470,,1,2025-09-18 06:07:58,-17.1,57.1,0,1,0
2025-09-18 06:08:43,328.0,2.63,243.77,5.7,17.1,240.34,238.52,252.44,414.71,425.24,426.75,422.33,7.34,3.58,6.18,,,,3.2,,,,4.18,,,,0.63,0.62,0.65,0.63,49.95,0,470,,1,2025-09-18 06:08:43,-17.1,57.1,0,1,0
2025-09-18 06:09:28,328.0,2.65,243.48,5.71,17.12,240.81,238.7,250.93,415.27,424.08,426.01,421.76,7.38,3.97,5.76,,,,3.17,,,,4.14,,,,0.64,0.61,0.65,0.66,49.97,0,470,,1,2025-09-18 06:09:28,-17.1,57.1,0,1,0
2025-09-18 06:10:13,328.0,2.61,243.63,5.65,16.94,241.17,238.78,250.95,415.65,424.16,426.22,422.01,6.83,4.23,5.88,,,,3.18,,,,4.15,,,,0.63,0.63,0.65,0.63,49.99,0,470,,1,2025-09-18 06:10:13,-17.1,57.2,0,1,0
2025-09-18 06:10:58,328.0,2.63,242.5,5.64,16.91,239.6,236.98,250.91,412.73,422.58,424.83,420.05,7.06,4.09,5.76,,,,3.12,,,,4.1,,,,0.64,0.63,0.63,0.64,49.99,0,470,,1,2025-09-18 06:10:58,-17.1,57.3,0,1,0
2025-09-18 06:11:43,328.0,2.62,242.19,5.61,16.84,240.74,237.42,248.42,414.1,420.79,423.64,419.51,7.09,4.14,5.61,,,,3.1,,,,4.07,,,,0.64,0.65,0.62,0.65,50.0,0,470,,1,2025-09-18 06:11:43,-17.1,57.3,0,1,0
2025-09-18 06:12:28,328.0,2.63,241.99,5.62,16.86,240.35,238.33,247.28,414.55,420.57,422.31,419.15,7.2,4.12,5.54,,,,3.07,,,,4.06,,,,0.64,0.66,0.6,0.65,50.0,0,470,,1,2025-09-18 06:12:28,-17.1,57.2,0,1,0
2025-09-18 06:13:13,328.0,2.6,241.88,5.57,16.72,240.23,238.24,247.17,414.37,420.4,422.12,418.96,6.77,4.13,5.82,,,,3.08,,,,4.05,,,,0.64,0.64,0.64,0.65,50.02,0,470,,1,2025-09-18 06:13:13,-17.1,57.3,0,1,0
2025-09-18 06:13:58,328.0,2.61,241.48,5.56,16.69,240.44,238.46,245.39,414.87,419.04,420.88,418.26,6.76,4.13,5.8,,,,3.06,,,,4.04,,,,0.63,0.66,0.57,0.67,50.01,0,470,,1,2025-09-18 06:13:58,-17.1,57.3,0,1,0
2025-09-18 06:14:43,328.0,2.61,241.32,5.58,16.73,240.47,238.19,245.3,414.53,418.73,420.7,417.97,7.16,3.63,5.93,,,,3.05,,,,4.07,,,,0.64,0.67,0.61,0.64,49.99,0,470,,1,2025-09-18 06:14:43,-17.1,57.3,0,1,0
2025-09-18 06:15:28,329.0,2.61,240.62,5.57,16.7,239.65,237.55,244.66,413.27,417.62,419.43,416.77,7.26,3.65,5.79,,,,3.02,,,,4.04,,,,0.64,0.65,0.59,0.69,50.0,0,470,,1,2025-09-18 06:15:28,-17.1,57.3,0,1,0
2025-09-18 06:16:13,329.0,2.61,241.81,5.59,16.86,240.01,236.8,248.63,412.93,420.44,423.2,418.86,7.25,3.56,6.05,,,,3.08,,,,4.06,,,,0.64,0.65,0.64,0.64,50.0,0,470,,1,2025-09-18 06:16:13,-17.1,57.3,0,1,0
2025-09-18 06:16:58,329.0,2.61,242.18,5.58,16.75,239.53,236.77,249.74,412.92,421.42,424.13,419.49,6.79,4.1,5.87,,,,3.09,,,,4.07,,,,0.64,0.63,0.65,0.65,50.02,0,470,,1,2025-09-18 06:16:58,-17.1,57.2,0,1,0
2025-09-18 06:17:43,329.0,2.62,240.23,5.55,16.66,237.69,235.97,247.45,409.85,418.31,420.21,416.12,7.25,3.95,5.45,,,,2.98,,,,3.98,,,,0.64,0.66,0.6,0.67,50.02,0,470,,1,2025-09-18 06:17:43,-17.1,57.3,0,1,0
2025-09-18 06:18:28,329.0,2.59,240.32,5.5,16.51,237.6,235.08,248.37,409.59,418.52,420.73,416.28,6.67,3.84,6.0,,,,2.99,,,,4.01,,,,0.66,0.63,0.67,0.67,50.03,0,470,,1,2025-09-18 06:18:28,-17.1,57.3,0,1,0
2025-09-18 06:19:13,329.0,2.63,242.0,5.63,16.88,239.64,236.34,249.77,412.43,421.07,424.05,419.18,7.21,3.51,6.15,,,,3.09,,,,4.1,,,,0.64,0.62,0.63,0.69,50.02,0,470,,1,2025-09-18 06:19:13,-17.1,57.2,0,1,0
2025-09-18 06:19:58,329.0,2.62,241.91,5.59,16.76,239.93,236.0,249.93,412.16,420.75,424.16,419.02,7.01,4.1,5.65,,,,3.08,,,,4.06,,,,0.64,0.64,0.63,0.65,50.0,0,470,,1,2025-09-18 06:19:58,-17.1,57.2,0,1,0
2025-09-18 06:20:43,329.0,2.63,241.86,5.6,16.79,239.53,236.29,249.77,412.08,420.99,423.78,418.95,6.95,3.63,6.21,,,,3.08,,,,4.06,,,,0.65,0.61,0.65,0.68,50.0,0,471,,1,2025-09-18 06:20:43,-17.1,57.2,0,1,0
2025-09-18 06:21:28,329.0,2.62,241.75,5.63,16.89,239.63,235.35,250.1,411.51,420.48,424.31,418.76,7.41,3.53,5.95,,,,3.09,,,,4.08,,,,0.63,0.62,0.6,0.68,50.0,0,471,,1,2025-09-18 06:21:28,-17.1,57.2,0,1,0
2025-09-18 06:22:13,329.0,2.63,241.84,5.64,16.93,239.55,236.06,249.91,411.89,420.92,423.92,418.91,7.4,3.69,5.83,,,,3.08,,,,4.07,,,,0.63,0.63,0.6,0.67,49.99,0,471,,1,2025-09-18 06:22:13,-17.1,57.1,0,1,0
2025-09-18 06:22:58,329.0,2.6,241.64,5.56,16.67,239.77,235.67,249.48,411.75,420.21,423.73,418.56,6.66,4.05,5.97,,,,3.07,,,,4.06,,,,0.65,0.62,0.67,0.65,50.0,0,471,,1,2025-09-18 06:22:58,-17.1,57.1,0,1,0
2025-09-18 06:23:43,329.0,2.6,241.38,5.55,16.65,239.9,236.26,247.98,412.37,419.41,422.54,418.1,6.74,3.83,6.08,,,,3.06,,,,4.07,,,,0.65,0.62,0.65,0.67,49.99,0,471,,1,2025-09-18 06:23:43,-17.1,57.0,0,1,0
2025-09-18 06:24:28,329.0,2.62,241.39,5.61,16.84,239.47,236.64,248.06,412.33,419.8,422.24,418.09,7.3,3.53,6.01,,,,3.06,,,,4.06,,,,0.65,0.64,0.66,0.64,49.99,0,471,,1,2025-09-18 06:24:28,-17.1,57.0,0,1,0
2025-09-18 06:25:13,329.0,2.61,241.5,5.57,16.71,239.03,236.84,248.64,412.12,420.48,422.36,418.32,6.69,3.9,6.12,,,,3.07,,,,4.07,,,,0.65,0.62,0.67,0.66,49.99,0,471,,1,2025-09-18 06:25:13,-17.7,57.0,0,1,0
2025-09-18 06:25:58,329.0,2.61,241.66,5.58,16.75,238.87,236.43,249.69,411.62,421.04,423.14,418.6,6.88,3.59,6.28,,,,3.07,,,,4.08,,,,0.65,0.61,0.66,0.68,50.0,0,471,,1,2025-09-18 06:25:58,-17.7,57.0,0,1,0
2025-09-18 06:26:43,329.0,2.62,240.96,5.6,16.8,239.2,237.07,246.64,412.45,418.88,420.8,417.38,7.31,3.52,5.97,,,,3.03,,,,4.02,,,,0.64,0.64,0.6,0.69,50.0,0,471,,1,2025-09-18 06:26:43,-17.7,57.0,0,1,0
2025-09-18 06:27:28,329.0,2.61,241.05,5.59,16.76,239.43,237.24,246.54,412.76,418.97,420.84,417.52,7.32,3.51,5.93,,,,3.04,,,,4.05,,,,0.64,0.64,0.6,0.69,50.0,0,471,,1,2025-09-18 06:27:28,-17.7,56.9,0,1,0
2025-09-18 06:28:13,329.0,2.6,240.95,5.55,16.64,239.5,237.42,245.94,413.03,418.62,420.42,417.36,6.81,3.86,5.97,,,,3.05,,,,4.05,,,,0.65,0.64,0.64,0.67,49.97,0,471,,1,2025-09-18 06:28:13,-17.7,56.8,0,1,0
2025-09-18 06:28:58,329.0,2.61,240.84,5.58,16.75,239.45,237.3,245.77,412.88,418.37,420.15,417.11,7.14,3.53,6.09,,,,3.04,,,,4.07,,,,0.65,0.63,0.62,0.69,49.97,0,471,,1,2025-09-18 06:28:58,-17.7,56.8,0,1,0
2025-09-18 06:29:43,329.0,2.6,241.02,5.58,16.73,239.85,237.01,246.21,412.98,418.63,420.78,417.47,7.23,3.5,6.0,,,,3.05,,,,4.05,,,,0.64,0.63,0.6,0.69,49.96,0,471,,1,2025-09-18 06:29:43,-17.7,56.7,0,1,0
